simulation_id,input_parameters_tire_tire_id,input_parameters_tire_tire_type,input_parameters_tire_width,input_parameters_tire_aspect_ratio,input_parameters_tire_diameter,input_parameters_tire_mass,input_parameters_tire_tread_design_pattern_type,input_parameters_tire_tread_design_groove_depth,input_parameters_tire_tread_design_groove_width,input_parameters_tire_tread_design_groove_count,input_parameters_tire_tread_design_sipe_density,input_parameters_tire_tread_design_void_ratio,input_parameters_tire_tread_design_edge_count,input_parameters_tire_structure_belt_count,input_parameters_tire_structure_ply_count,input_parameters_tire_structure_belt_angle,input_parameters_tire_structure_carcass_type,input_parameters_tire_structure_max_load,input_parameters_tire_structure_max_pressure,input_parameters_compound_compound_id,input_parameters_compound_name,input_parameters_compound_compound_type,input_parameters_compound_base_properties_density,input_parameters_compound_base_properties_elastic_modulus,input_parameters_compound_base_properties_hardness_shore_a,input_parameters_compound_base_properties_wet_grip_coefficient,input_parameters_compound_base_properties_rolling_resistance_coeff,input_parameters_compound_base_properties_abrasion_resistance,input_parameters_compound_additives_silica,input_parameters_compound_additives_carbon_black,input_parameters_compound_additives_sulfur,input_parameters_compound_quantum_optimization_level,input_parameters_environment_ambient_temperature,input_parameters_environment_road_temperature,input_parameters_environment_surface_type,input_parameters_environment_surface_wetness,input_parameters_environment_weather,input_parameters_environment_humidity,input_parameters_environment_wind_speed,input_parameters_environment_altitude,input_parameters_environment_uv_index,input_parameters_environment_rainfall_rate,input_parameters_load_kg,input_parameters_pressure_kpa,input_parameters_speed_kmh,performance_metrics_grip_coefficient,performance_metrics_dry_grip,performance_metrics_wet_grip,performance_metrics_snow_grip,performance_metrics_ice_grip,performance_metrics_rolling_resistance,performance_metrics_wear_rate,performance_metrics_thermal_performance,performance_metrics_noise_level,performance_metrics_hydroplaning_resistance,performance_metrics_durability_index,performance_metrics_comfort_index,performance_metrics_fuel_efficiency_impact,performance_metrics_predicted_lifetime_km,performance_metrics_failure_mode,performance_metrics_optimization_score,thermal_analysis_tread_center,thermal_analysis_tread_shoulder,thermal_analysis_sidewall,thermal_analysis_inner_liner,thermal_analysis_max_temperature,thermal_analysis_avg_temperature,wear_analysis_center,wear_analysis_shoulder,wear_analysis_edge,wear_analysis_uniformity_index,wear_analysis_pattern,stress_analysis_tread_contact_stress_mpa,stress_analysis_belt_tension_mpa,stress_analysis_sidewall_stress_mpa,stress_analysis_bead_stress_mpa,stress_analysis_max_stress_mpa,optimization_suggestions,quantum_enhanced
SIM_000377,TIRE_0001,truck,275,65,18,10.75,asymmetric,7.6084844859190754,8.049512863264475,4,4.863890037284231,0.31118528947223795,163,3,4,22.0,radial,1200.0,400.0,COMP_0001,synthetic_rubber_variant_1,synthetic_rubber,1150.0,0.0025,70,0.72,0.01,0.82,0.15,0.25,0.02,0.9507143064099162,53.33333333333334,48.84034820164249,sand,0.01569127626845319,extreme_cold,0.8738538902745474,16.719602410244118,2087.922618281094,8.333333333333334,0.0,200.0,180.0,140.0,0.1801,0.3801,0.3167,0.4903,0.2101,0.0138,0.285,0.9955,83.6,1.0,0.4903,0.6256,-0.07,71909.0,thermal_degradation,0.5166,118.8,113.8,95.3,109.3,118.8,107.8,0.999,1.016,0.844,0.983,normal,0.09,0.07,0.09,0.05,0.09,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000378,TIRE_0001,truck,275,65,18,10.75,asymmetric,7.6084844859190754,8.049512863264475,4,4.863890037284231,0.31118528947223795,163,3,4,22.0,radial,1200.0,400.0,COMP_0002,biopolymer_variant_2,biopolymer,1150.0,0.0018,60,0.75,0.009,0.7,0.15,0.25,0.02,0.7319939418114051,53.33333333333334,48.84034820164249,sand,0.01569127626845319,extreme_cold,0.8738538902745474,16.719602410244118,2087.922618281094,8.333333333333334,0.0,200.0,180.0,195.0,0.1876,0.3959,0.3299,0.5107,0.2189,0.0127,0.334,0.4478,89.1,1.0,0.4186,0.6256,-0.06,52403.0,thermal_degradation,0.4334,146.3,141.3,111.8,131.3,146.3,129.8,1.037,1.015,0.97,0.979,normal,0.09,0.07,0.09,0.05,0.09,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000379,TIRE_0001,truck,275,65,18,10.75,asymmetric,7.6084844859190754,8.049512863264475,4,4.863890037284231,0.31118528947223795,163,3,4,22.0,radial,1200.0,400.0,COMP_0003,nano_enhanced_variant_3,nano_enhanced,1150.0,0.0028,68,0.8,0.009,0.88,0.15,0.25,0.02,0.5986584841970366,53.33333333333334,48.84034820164249,sand,0.01569127626845319,extreme_cold,0.8738538902745474,16.719602410244118,2087.922618281094,8.333333333333334,0.0,200.0,180.0,250.0,0.2001,0.4223,0.3519,0.5448,0.2335,0.0129,0.266,0,94.6,1.0,0.5262,0.6256,-0.06,82818.0,thermal_degradation,0.3888,173.8,168.8,128.3,153.3,173.8,151.8,0.999,1.096,0.918,0.903,normal,0.09,0.07,0.09,0.05,0.09,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000380,TIRE_0001,truck,275,65,18,10.75,asymmetric,7.6084844859190754,8.049512863264475,4,4.863890037284231,0.31118528947223795,163,3,4,22.0,radial,1200.0,400.0,COMP_0004,graphene_reinforced_variant_4,graphene_reinforced,1150.0,0.0032,72,0.82,0.008,0.92,0.15,0.25,0.02,0.15601864044243652,53.33333333333334,48.84034820164249,sand,0.01569127626845319,extreme_cold,0.8738538902745474,16.719602410244118,2087.922618281094,8.333333333333334,0.0,200.0,222.5,30.0,0.2051,0.4329,0.3607,0.5584,0.2393,0.0104,0.314,1.0,72.6,1.0,0.5501,0.6256,-0.05,73228.0,none,0.5695,63.8,58.8,62.3,65.3,65.3,63.8,1.065,1.07,0.936,0.995,normal,0.12,0.08,0.11,0.06,0.12,"['Improve wet grip by increasing sipe density and microtexture', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000381,TIRE_0001,truck,275,65,18,10.75,asymmetric,7.6084844859190754,8.049512863264475,4,4.863890037284231,0.31118528947223795,163,3,4,22.0,radial,1200.0,400.0,COMP_0005,quantum_optimized_variant_5,quantum_optimized,1150.0,0.003,66,0.85,0.0075,0.95,0.15,0.25,0.02,0.15599452033620265,53.33333333333334,48.84034820164249,sand,0.01569127626845319,extreme_cold,0.8738538902745474,16.719602410244118,2087.922618281094,8.333333333333334,0.0,200.0,222.5,85.0,0.2126,0.4487,0.3739,0.5788,0.2481,0.0101,0.304,1.0,78.1,1.0,0.5681,0.6256,-0.05,78081.0,none,0.578,91.3,86.3,78.8,87.3,91.3,85.8,1.013,1.053,0.976,0.96,normal,0.12,0.08,0.11,0.06,0.12,"['Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000382,TIRE_0001,truck,275,65,18,10.75,asymmetric,7.6084844859190754,8.049512863264475,4,4.863890037284231,0.31118528947223795,163,3,4,22.0,radial,1200.0,400.0,COMP_0006,silica_enhanced_variant_6,silica_enhanced,1150.0,0.0024,64,0.8,0.0085,0.85,0.15,0.25,0.02,0.05808361216819946,53.33333333333334,48.84034820164249,sand,0.01569127626845319,extreme_cold,0.8738538902745474,16.719602410244118,2087.922618281094,8.333333333333334,0.0,200.0,222.5,140.0,0.2001,0.4223,0.3519,0.5448,0.2335,0.0118,0.34,0.9997,83.6,1.0,0.5083,0.6256,-0.06,62508.0,thermal_degradation,0.5465,118.8,113.8,95.3,109.3,118.8,107.8,1.059,1.132,0.97,0.928,normal,0.12,0.08,0.11,0.06,0.12,"['Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000383,TIRE_0001,truck,275,65,18,10.75,asymmetric,7.6084844859190754,8.049512863264475,4,4.863890037284231,0.31118528947223795,163,3,4,22.0,radial,1200.0,400.0,COMP_0007,carbon_black_variant_7,carbon_black,1150.0,0.0026,68,0.76,0.01,0.8,0.15,0.25,0.02,0.8661761457749352,53.33333333333334,48.84034820164249,sand,0.01569127626845319,extreme_cold,0.8738538902745474,16.719602410244118,2087.922618281094,8.333333333333334,0.0,200.0,222.5,195.0,0.1901,0.4012,0.3343,0.5175,0.2218,0.0141,0.361,0.445,89.1,1.0,0.4784,0.6256,-0.07,55371.0,thermal_degradation,0.4314,146.3,141.3,111.8,131.3,146.3,129.8,1.073,1.142,0.967,0.932,normal,0.12,0.08,0.11,0.06,0.12,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000384,TIRE_0001,truck,275,65,18,10.75,asymmetric,7.6084844859190754,8.049512863264475,4,4.863890037284231,0.31118528947223795,163,3,4,22.0,radial,1200.0,400.0,COMP_0000,natural_rubber_variant_0,natural_rubber,1150.0,0.002,65,0.78,0.011,0.75,0.15,0.25,0.02,0.3745401188473625,66.66666666666667,65.13255306808358,mud,0.08179058888285398,clear,0.3095059298697602,5.004857963291906,1647.6799941183615,9.666666666666668,0.0,200.0,222.5,250.0,0.1546,0.3996,0.333,0.5311,0.2276,0.0168,0.385,0,94.6,1.0,0.2279,0.6612,-0.08,48666.0,thermal_degradation,0.2828,190.1,185.1,141.7,166.7,190.1,166.2,1.039,1.136,0.924,0.903,normal,0.12,0.08,0.11,0.06,0.12,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000385,TIRE_0001,truck,275,65,18,10.75,asymmetric,7.6084844859190754,8.049512863264475,4,4.863890037284231,0.31118528947223795,163,3,4,22.0,radial,1200.0,400.0,COMP_0001,synthetic_rubber_variant_1,synthetic_rubber,1150.0,0.0025,70,0.72,0.01,0.82,0.15,0.25,0.02,0.9507143064099162,66.66666666666667,65.13255306808358,mud,0.08179058888285398,clear,0.3095059298697602,5.004857963291906,1647.6799941183615,9.666666666666668,0.0,200.0,265.0,30.0,0.1427,0.3688,0.3074,0.4903,0.2101,0.0137,0.42,1.0,72.6,1.0,0.2492,0.6612,-0.07,48844.0,none,0.4649,80.1,75.1,75.7,78.7,80.1,78.2,1.051,1.032,0.976,0.981,normal,0.14,0.1,0.13,0.08,0.14,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture']",True
SIM_000386,TIRE_0001,truck,275,65,18,10.75,asymmetric,7.6084844859190754,8.049512863264475,4,4.863890037284231,0.31118528947223795,163,3,4,22.0,radial,1200.0,400.0,COMP_0002,biopolymer_variant_2,biopolymer,1150.0,0.0018,60,0.75,0.009,0.7,0.15,0.25,0.02,0.7319939418114051,66.66666666666667,65.13255306808358,mud,0.08179058888285398,clear,0.3095059298697602,5.004857963291906,1647.6799941183615,9.666666666666668,0.0,200.0,265.0,85.0,0.1486,0.3842,0.3202,0.5107,0.2189,0.0128,0.492,1.0,78.1,1.0,0.2127,0.6612,-0.06,35594.0,none,0.4677,107.6,102.6,92.2,100.7,107.6,100.2,1.074,1.006,0.965,0.931,normal,0.14,0.1,0.13,0.08,0.14,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000387,TIRE_0001,truck,275,65,18,10.75,asymmetric,7.6084844859190754,8.049512863264475,4,4.863890037284231,0.31118528947223795,163,3,4,22.0,radial,1200.0,400.0,COMP_0003,nano_enhanced_variant_3,nano_enhanced,1150.0,0.0028,68,0.8,0.009,0.88,0.15,0.25,0.02,0.5986584841970366,66.66666666666667,65.13255306808358,mud,0.08179058888285398,clear,0.3095059298697602,5.004857963291906,1647.6799941183615,9.666666666666668,0.0,200.0,265.0,140.0,0.1586,0.4098,0.3415,0.5448,0.2335,0.0132,0.391,0.671,83.6,1.0,0.2674,0.6612,-0.07,56254.0,thermal_degradation,0.4282,135.1,130.1,108.7,122.7,135.1,122.2,0.926,1.067,0.949,0.859,normal,0.14,0.1,0.13,0.08,0.14,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000388,TIRE_0001,truck,275,65,18,10.75,asymmetric,7.6084844859190754,8.049512863264475,4,4.863890037284231,0.31118528947223795,163,3,4,22.0,radial,1200.0,400.0,COMP_0004,graphene_reinforced_variant_4,graphene_reinforced,1150.0,0.0032,72,0.82,0.008,0.92,0.15,0.25,0.02,0.15601864044243652,66.66666666666667,65.13255306808358,mud,0.08179058888285398,clear,0.3095059298697602,5.004857963291906,1647.6799941183615,9.666666666666668,0.0,200.0,265.0,195.0,0.1625,0.4201,0.35,0.5584,0.2393,0.012,0.374,0.1234,89.1,1.0,0.2796,0.6612,-0.06,61484.0,thermal_degradation,0.3615,162.6,157.6,125.2,144.7,162.6,144.2,0.932,1.164,0.966,0.769,normal,0.14,0.1,0.13,0.08,0.14,"['Improve wet grip by increasing sipe density and microtexture', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000389,TIRE_0001,truck,275,65,18,10.75,asymmetric,7.6084844859190754,8.049512863264475,4,4.863890037284231,0.31118528947223795,163,3,4,22.0,radial,1200.0,400.0,COMP_0005,quantum_optimized_variant_5,quantum_optimized,1150.0,0.003,66,0.85,0.0075,0.95,0.15,0.25,0.02,0.15599452033620265,66.66666666666667,65.13255306808358,mud,0.08179058888285398,clear,0.3095059298697602,5.004857963291906,1647.6799941183615,9.666666666666668,0.0,200.0,265.0,250.0,0.1685,0.4354,0.3628,0.5788,0.2481,0.0114,0.362,0,94.6,1.0,0.2887,0.6612,-0.06,65559.0,thermal_degradation,0.3517,190.1,185.1,141.7,166.7,190.1,166.2,1.001,1.001,0.857,1.0,normal,0.14,0.1,0.13,0.08,0.14,"['Improve wet grip by increasing sipe density and microtexture', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000390,TIRE_0001,truck,275,65,18,10.75,asymmetric,7.6084844859190754,8.049512863264475,4,4.863890037284231,0.31118528947223795,163,3,4,22.0,radial,1200.0,400.0,COMP_0006,silica_enhanced_variant_6,silica_enhanced,1150.0,0.0024,64,0.8,0.0085,0.85,0.15,0.25,0.02,0.05808361216819946,66.66666666666667,65.13255306808358,mud,0.08179058888285398,clear,0.3095059298697602,5.004857963291906,1647.6799941183615,9.666666666666668,0.0,450.0,180.0,30.0,0.1586,0.4098,0.3415,0.5448,0.2335,0.0116,0.275,1.0,72.6,1.0,0.2583,0.6612,-0.06,77267.0,none,0.4912,80.1,75.1,75.7,78.7,80.1,78.2,1.023,1.196,0.926,0.827,normal,0.09,0.07,0.09,0.05,0.09,"['Improve wet grip by increasing sipe density and microtexture', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000391,TIRE_0001,truck,275,65,18,10.75,asymmetric,7.6084844859190754,8.049512863264475,4,4.863890037284231,0.31118528947223795,163,3,4,22.0,radial,1200.0,400.0,COMP_0007,carbon_black_variant_7,carbon_black,1150.0,0.0026,68,0.76,0.01,0.8,0.15,0.25,0.02,0.8661761457749352,66.66666666666667,65.13255306808358,mud,0.08179058888285398,clear,0.3095059298697602,5.004857963291906,1647.6799941183615,9.666666666666668,0.0,450.0,180.0,85.0,0.1506,0.3893,0.3244,0.5175,0.2218,0.0142,0.292,1.0,78.1,1.0,0.2431,0.6612,-0.07,68444.0,none,0.46,107.6,102.6,92.2,100.7,107.6,100.2,0.952,1.127,0.908,0.825,normal,0.09,0.07,0.09,0.05,0.09,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000392,TIRE_0001,truck,275,65,18,10.75,asymmetric,7.6084844859190754,8.049512863264475,4,4.863890037284231,0.31118528947223795,163,3,4,22.0,radial,1200.0,400.0,COMP_0000,natural_rubber_variant_0,natural_rubber,1150.0,0.002,65,0.78,0.011,0.75,0.15,0.25,0.02,0.3745401188473625,80.0,88.20394753435463,track,0.8572979613500311,rain,0.8684056964642359,14.75793833391537,1663.062157534202,11,10.598677938918858,450.0,180.0,140.0,0.2023,0.2565,0.2138,0.5311,0.2276,0.0173,0.312,0.2013,83.6,0.5212,-0.0634,0.7117,-0.09,60156.0,thermal_degradation,0.218,158.2,153.2,122.0,136.0,158.2,138.7,1.056,1.021,0.952,0.965,normal,0.09,0.07,0.09,0.05,0.09,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Enhance water evacuation capacity with deeper grooves', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000393,TIRE_0001,truck,275,65,18,10.75,asymmetric,7.6084844859190754,8.049512863264475,4,4.863890037284231,0.31118528947223795,163,3,4,22.0,radial,1200.0,400.0,COMP_0001,synthetic_rubber_variant_1,synthetic_rubber,1150.0,0.0025,70,0.72,0.01,0.82,0.15,0.25,0.02,0.9507143064099162,80.0,88.20394753435463,track,0.8572979613500311,rain,0.8684056964642359,14.75793833391537,1663.062157534202,11,10.598677938918858,450.0,180.0,195.0,0.1867,0.2368,0.1973,0.4903,0.2101,0.0162,0.285,0,89.1,0.2472,-0.0693,0.7117,-0.08,71909.0,thermal_degradation,0.1672,185.7,180.7,138.5,158.0,185.7,160.7,1.008,1.193,0.868,0.816,normal,0.09,0.07,0.09,0.05,0.09,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Enhance water evacuation capacity with deeper grooves', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000394,TIRE_0001,truck,275,65,18,10.75,asymmetric,7.6084844859190754,8.049512863264475,4,4.863890037284231,0.31118528947223795,163,3,4,22.0,radial,1200.0,400.0,COMP_0002,biopolymer_variant_2,biopolymer,1150.0,0.0018,60,0.75,0.009,0.7,0.15,0.25,0.02,0.7319939418114051,80.0,88.20394753435463,track,0.8572979613500311,rain,0.8684056964642359,14.75793833391537,1663.062157534202,11,10.598677938918858,450.0,180.0,250.0,0.1945,0.2466,0.2055,0.5107,0.2189,0.0149,0.334,0,94.6,0.1391,-0.0591,0.7117,-0.07,52403.0,thermal_degradation,0.1734,213.2,208.2,155.0,180.0,213.2,182.7,1.027,1.186,0.821,0.84,normal,0.09,0.07,0.09,0.05,0.09,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Enhance water evacuation capacity with deeper grooves', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000395,TIRE_0001,truck,275,65,18,10.75,asymmetric,7.6084844859190754,8.049512863264475,4,4.863890037284231,0.31118528947223795,163,3,4,22.0,radial,1200.0,400.0,COMP_0003,nano_enhanced_variant_3,nano_enhanced,1150.0,0.0028,68,0.8,0.009,0.88,0.15,0.25,0.02,0.5986584841970366,80.0,88.20394753435463,track,0.8572979613500311,rain,0.8684056964642359,14.75793833391537,1663.062157534202,11,10.598677938918858,450.0,222.5,30.0,0.2074,0.2631,0.2192,0.5448,0.2335,0.0131,0.328,1.0,72.6,1.0,-0.0743,0.7117,-0.07,66999.0,none,0.427,103.2,98.2,89.0,92.0,103.2,94.7,1.087,1.138,0.814,0.95,normal,0.12,0.08,0.11,0.06,0.12,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture']",True
SIM_000396,TIRE_0001,truck,275,65,18,10.75,asymmetric,7.6084844859190754,8.049512863264475,4,4.863890037284231,0.31118528947223795,163,3,4,22.0,radial,1200.0,400.0,COMP_0004,graphene_reinforced_variant_4,graphene_reinforced,1150.0,0.0032,72,0.82,0.008,0.92,0.15,0.25,0.02,0.15601864044243652,80.0,88.20394753435463,track,0.8572979613500311,rain,0.8684056964642359,14.75793833391537,1663.062157534202,11,10.598677938918858,450.0,222.5,85.0,0.2126,0.2697,0.2247,0.5584,0.2393,0.0122,0.314,0.7615,78.1,0.8461,-0.0777,0.7117,-0.06,73228.0,thermal_degradation,0.3855,130.7,125.7,105.5,114.0,130.7,116.7,0.96,1.142,0.813,0.819,normal,0.12,0.08,0.11,0.06,0.12,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000397,TIRE_0001,truck,275,65,18,10.75,asymmetric,7.6084844859190754,8.049512863264475,4,4.863890037284231,0.31118528947223795,163,3,4,22.0,radial,1200.0,400.0,COMP_0005,quantum_optimized_variant_5,quantum_optimized,1150.0,0.003,66,0.85,0.0075,0.95,0.15,0.25,0.02,0.15599452033620265,80.0,88.20394753435463,track,0.8572979613500311,rain,0.8684056964642359,14.75793833391537,1663.062157534202,11,10.598677938918858,450.0,222.5,140.0,0.2204,0.2795,0.2329,0.5788,0.2481,0.0118,0.304,0.2123,83.6,0.6137,-0.0803,0.7117,-0.06,78081.0,thermal_degradation,0.2852,158.2,153.2,122.0,136.0,158.2,138.7,1.016,1.069,0.924,0.947,normal,0.12,0.08,0.11,0.06,0.12,"['Improve wet grip by increasing sipe density and microtexture', 'Enhance water evacuation capacity with deeper grooves', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000398,TIRE_0001,truck,275,65,18,10.75,asymmetric,7.6084844859190754,8.049512863264475,4,4.863890037284231,0.31118528947223795,163,3,4,22.0,radial,1200.0,400.0,COMP_0006,silica_enhanced_variant_6,silica_enhanced,1150.0,0.0024,64,0.8,0.0085,0.85,0.15,0.25,0.02,0.05808361216819946,80.0,88.20394753435463,track,0.8572979613500311,rain,0.8684056964642359,14.75793833391537,1663.062157534202,11,10.598677938918858,450.0,222.5,195.0,0.2074,0.2631,0.2192,0.5448,0.2335,0.0137,0.34,0,89.1,0.3927,-0.0718,0.7117,-0.07,62508.0,thermal_degradation,0.2106,185.7,180.7,138.5,158.0,185.7,160.7,0.909,1.174,0.995,0.735,normal,0.12,0.08,0.11,0.06,0.12,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Enhance water evacuation capacity with deeper grooves', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000399,TIRE_0001,truck,275,65,18,10.75,asymmetric,7.6084844859190754,8.049512863264475,4,4.863890037284231,0.31118528947223795,163,3,4,22.0,radial,1200.0,400.0,COMP_0007,carbon_black_variant_7,carbon_black,1150.0,0.0026,68,0.76,0.01,0.8,0.15,0.25,0.02,0.8661761457749352,80.0,88.20394753435463,track,0.8572979613500311,rain,0.8684056964642359,14.75793833391537,1663.062157534202,11,10.598677938918858,450.0,222.5,250.0,0.1971,0.2499,0.2083,0.5175,0.2218,0.0165,0.361,0,94.6,0.183,-0.0676,0.7117,-0.08,55371.0,thermal_degradation,0.1602,213.2,208.2,155.0,180.0,213.2,182.7,1.094,1.15,0.826,0.944,normal,0.12,0.08,0.11,0.06,0.12,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Enhance water evacuation capacity with deeper grooves', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000400,TIRE_0001,truck,275,65,18,10.75,asymmetric,7.6084844859190754,8.049512863264475,4,4.863890037284231,0.31118528947223795,163,3,4,22.0,radial,1200.0,400.0,COMP_0000,natural_rubber_variant_0,natural_rubber,1150.0,0.002,65,0.78,0.011,0.75,0.15,0.25,0.02,0.3745401188473625,-40.0,-36.6079987514442,off_road,0.8058603731171761,heavy_rain,0.4491808750558831,15.156922209287382,43.18046588926761,0,43.579824212586814,200.0,180.0,30.0,0.0754,0.266,0.2217,0.5311,0.2276,0.0155,0.312,1.0,72.6,1.0,0.6519,0.6863,-0.08,60156.0,none,0.5125,-21.6,-26.6,-31.0,-28.0,-21.6,-26.9,1.052,1.005,0.804,0.953,normal,0.09,0.07,0.09,0.05,0.09,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000401,TIRE_0001,truck,275,65,18,10.75,asymmetric,7.6084844859190754,8.049512863264475,4,4.863890037284231,0.31118528947223795,163,3,4,22.0,radial,1200.0,400.0,COMP_0001,synthetic_rubber_variant_1,synthetic_rubber,1150.0,0.0025,70,0.72,0.01,0.82,0.15,0.25,0.02,0.9507143064099162,-40.0,-36.6079987514442,off_road,0.8058603731171761,heavy_rain,0.4491808750558831,15.156922209287382,43.18046588926761,0,43.579824212586814,200.0,180.0,85.0,0.0696,0.2455,0.2046,0.4903,0.2101,0.0148,0.285,1.0,78.1,0.7008,0.7128,0.6863,-0.07,71909.0,none,0.5011,5.9,0.9,-14.5,-6.0,5.9,-4.9,0.965,1.098,0.954,0.867,normal,0.09,0.07,0.09,0.05,0.09,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000402,TIRE_0001,truck,275,65,18,10.75,asymmetric,7.6084844859190754,8.049512863264475,4,4.863890037284231,0.31118528947223795,163,3,4,22.0,radial,1200.0,400.0,COMP_0002,biopolymer_variant_2,biopolymer,1150.0,0.0018,60,0.75,0.009,0.7,0.15,0.25,0.02,0.7319939418114051,-40.0,-36.6079987514442,off_road,0.8058603731171761,heavy_rain,0.4491808750558831,15.156922209287382,43.18046588926761,0,43.579824212586814,200.0,180.0,140.0,0.0725,0.2558,0.2131,0.5107,0.2189,0.0137,0.334,1.0,83.6,0.2489,0.6085,0.6863,-0.07,52403.0,none,0.4466,33.4,28.4,2.0,16.0,33.4,17.1,1.037,1.089,0.855,0.947,normal,0.09,0.07,0.09,0.05,0.09,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Enhance water evacuation capacity with deeper grooves', 'Reduce noise by optimizing tread pattern pitch sequence']",True
