id,category,description,domain,patentability_score,commercial_potential,keystone_nodes,synergy_connections,execution_layers,phase_deployment,output_type
7922,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.73,0.69,,D19,QNimbus,2,model
7923,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.7,0.89,,D19,QNimbus,2,analysis
7924,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.79,0.88,,D19,QNimbus,2,optimization
7925,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.7,0.81,,D11;D12,QNimbus,2,design
7926,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.71,0.76,,D8,QNimbus,2,prediction
7927,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.91,0.86,Smart infrastructure;Urban analytics,D12,QNimbus,2,simulation
7928,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.79,0.78,,D12,QNimbus,2,model
7929,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.83,0.8,,D8,QNimbus,2,analysis
7930,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.79,0.81,,D8;D11,QNimbus,2,optimization
7931,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.81,0.84,,D8,QNimbus,2,design
7932,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.73,0.8,,D12,QNimbus,2,prediction
7933,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.94,0.79,,D8;D12,QNimbus,2,simulation
7934,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.73,0.8,,D11;D19,QNimbus,2,model
7935,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.83,0.82,,D12,QNimbus,2,analysis
7936,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.89,0.78,,D8,QNimbus,2,optimization
7937,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.89,0.73,,D19,QNimbus,2,design
7938,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.79,0.73,,D8,QNimbus,2,prediction
7939,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.85,0.81,,D12;D11,QNimbus,2,simulation
7940,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.81,0.87,,D11,QNimbus,2,model
7941,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.76,0.73,,D19;D12,QNimbus,2,analysis
7942,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.73,0.82,,D8;D12,QNimbus,2,optimization
7943,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.8,0.74,,D11;D19,QNimbus,2,design
7944,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.82,0.74,,D12,QNimbus,2,prediction
7945,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.79,0.8,,D19;D12,QNimbus,2,simulation
7946,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.9,0.7,,D12,QNimbus,2,model
7947,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.84,0.84,,D12,QNimbus,2,analysis
7948,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.72,0.77,,D8,QNimbus,2,optimization
7949,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.73,0.82,,D11;D12,QNimbus,2,design
7950,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.94,0.74,,D8;D12,QNimbus,2,prediction
7951,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.72,0.94,,D8;D11,QNimbus,2,simulation
7952,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.8,0.88,,D19;D12,QNimbus,2,model
7953,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.9,0.82,,D8,QNimbus,2,analysis
7954,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.75,0.83,,D11,QNimbus,2,optimization
7955,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.7,0.71,,D12;D8,QNimbus,2,design
7956,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.89,0.84,,D12;D8,QNimbus,2,prediction
7957,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.92,0.9,,D12,QNimbus,2,simulation
7958,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.8,0.93,,D11;D8,QNimbus,2,model
7959,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.89,0.83,,D11,QNimbus,2,analysis
7960,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.91,0.93,,D19,QNimbus,2,optimization
7961,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.77,0.8,,D19,QNimbus,2,design
7962,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.9,0.91,,D8,QNimbus,2,prediction
7963,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.7,0.81,,D19,QNimbus,2,simulation
7964,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.71,0.75,,D8;D12,QNimbus,2,model
7965,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.71,0.92,,D12,QNimbus,2,analysis
7966,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.76,0.91,,D12,QNimbus,2,optimization
7967,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.93,0.76,,D12,QNimbus,2,design
7968,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.82,0.78,,D11;D12,QNimbus,2,prediction
7969,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.9,0.7,,D19;D12,QNimbus,2,simulation
7970,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.89,0.78,,D12;D11,QNimbus,2,model
7971,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.84,0.76,,D11,QNimbus,2,analysis
7972,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.95,0.86,,D19,QNimbus,2,optimization
7973,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.8,0.91,,D11;D19,QNimbus,2,design
7974,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.88,0.71,,D8,QNimbus,2,prediction
7975,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.84,0.87,,D11,QNimbus,2,simulation
7976,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.71,0.75,,D8,QNimbus,2,model
7977,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.89,0.87,,D19;D12,QNimbus,2,analysis
7978,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.87,0.88,,D12;D11,QNimbus,2,optimization
7979,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.81,0.7,,D8;D12,QNimbus,2,design
7980,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.77,0.82,,D12,QNimbus,2,prediction
7981,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.83,0.8,,D8,QNimbus,2,simulation
7982,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.88,0.92,,D8,QNimbus,2,model
7983,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.71,0.87,,D12;D19,QNimbus,2,analysis
7984,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.78,0.8,,D11;D8,QNimbus,2,optimization
7985,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.81,0.75,,D8,QNimbus,2,design
7986,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.79,0.72,,D12,QNimbus,2,prediction
7987,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.84,0.84,,D12,QNimbus,2,simulation
7988,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.94,0.82,,D8;D12,QNimbus,2,model
7989,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.76,0.69,,D19,QNimbus,2,analysis
7990,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.75,0.78,,D11,QNimbus,2,optimization
7991,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.74,0.7,,D8,QNimbus,2,design
7992,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.88,0.83,,D8,QNimbus,2,prediction
7993,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.72,0.7,,D11,QNimbus,2,simulation
7994,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.72,0.93,,D19;D11,QNimbus,2,model
7995,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.93,0.81,,D19;D12,QNimbus,2,analysis
7996,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.73,0.86,,D11,QNimbus,2,optimization
7997,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.92,0.72,,D12;D19,QNimbus,2,design
7998,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.9,0.86,,D19,QNimbus,2,prediction
7999,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.86,0.82,,D11,QNimbus,2,simulation
8000,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.89,0.72,,D12,QNimbus,2,model
8001,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.89,0.71,,D8,QNimbus,2,analysis
8002,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.74,0.75,,D12,QNimbus,2,optimization
8003,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.94,0.88,,D8,QNimbus,2,design
8004,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.72,0.84,,D19,QNimbus,2,prediction
8005,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.89,0.93,,D11,QNimbus,2,simulation
8006,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.71,0.75,,D12,QNimbus,2,model
8007,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.84,0.77,,D19;D8,QNimbus,2,analysis
8008,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.85,0.75,,D8;D12,QNimbus,2,optimization
8009,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.91,0.85,,D8,QNimbus,2,design
8010,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.9,0.76,,D12,QNimbus,2,prediction
8011,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.73,0.78,,D12;D8,QNimbus,2,simulation
8012,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.77,0.85,,D11;D12,QNimbus,2,model
8013,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.88,0.77,,D8,QNimbus,2,analysis
8014,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.84,0.93,,D19,QNimbus,2,optimization
8015,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.73,0.89,,D12,QNimbus,2,design
8016,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.91,0.75,,D8;D12,QNimbus,2,prediction
8017,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.85,0.8,,D19,QNimbus,2,simulation
8018,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.94,0.93,,D19,QNimbus,2,model
8019,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.93,0.73,,D8,QNimbus,2,analysis
8020,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.94,0.91,,D8,QNimbus,2,optimization
8021,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.88,0.86,,D12;D11,QNimbus,2,design
8022,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.85,0.73,,D12,QNimbus,2,prediction
8023,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.89,0.92,,D11,QNimbus,2,simulation
8024,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.83,0.71,,D8,QNimbus,2,model
8025,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.72,0.72,,D12;D19,QNimbus,2,analysis
8026,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.78,0.92,,D11;D8,QNimbus,2,optimization
8027,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.87,0.79,,D12;D11,QNimbus,2,design
8028,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.77,0.7,,D8,QNimbus,2,prediction
8029,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.94,0.87,,D12;D19,QNimbus,2,simulation
8030,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.82,0.72,,D11,QNimbus,2,model
8031,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.71,0.91,,D11,QNimbus,2,analysis
8032,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.75,0.76,,D12,QNimbus,2,optimization
8033,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.83,0.7,,D8;D11,QNimbus,2,design
8034,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.87,0.82,,D11,QNimbus,2,prediction
8035,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.87,0.91,,D11,QNimbus,2,simulation
8036,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.77,0.78,,D12,QNimbus,2,model
8037,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.85,0.92,,D12;D8,QNimbus,2,analysis
8038,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.73,0.91,,D19,QNimbus,2,optimization
8039,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.89,0.88,,D8,QNimbus,2,design
8040,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.9,0.92,,D12,QNimbus,2,prediction
8041,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.83,0.75,,D8,QNimbus,2,simulation
8042,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.85,0.83,,D19;D12,QNimbus,2,model
8043,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.91,0.81,,D12,QNimbus,2,analysis
8044,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.81,0.74,,D11;D19,QNimbus,2,optimization
8045,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.7,0.81,,D11,QNimbus,2,design
8046,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.93,0.78,,D11;D8,QNimbus,2,prediction
8047,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.74,0.73,,D19;D11,QNimbus,2,simulation
8048,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.74,0.74,,D12,QNimbus,2,model
8049,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.88,0.71,,D19,QNimbus,2,analysis
8050,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.93,0.9,,D11,QNimbus,2,optimization
8051,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.91,0.83,,D12,QNimbus,2,design
8052,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.74,0.8,,D8;D19,QNimbus,2,prediction
8053,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.77,0.92,,D11;D19,QNimbus,2,simulation
8054,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.9,0.72,,D12,QNimbus,2,model
8055,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.94,0.82,,D8;D19,QNimbus,2,analysis
8056,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.72,0.79,,D8,QNimbus,2,optimization
8057,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.95,0.92,,D11,QNimbus,2,design
8058,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.91,0.81,,D19,QNimbus,2,prediction
8059,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.73,0.69,,D8;D11,QNimbus,2,simulation
8060,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.77,0.84,,D8,QNimbus,2,model
8061,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.86,0.86,,D11,QNimbus,2,analysis
8062,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.82,0.89,,D8,QNimbus,2,optimization
8063,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.78,0.89,,D11,QNimbus,2,design
8064,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.84,0.92,,D11;D8,QNimbus,2,prediction
8065,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.75,0.76,,D19;D11,QNimbus,2,simulation
8066,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.85,0.82,,D11,QNimbus,2,model
8067,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.88,0.88,,D12,QNimbus,2,analysis
8068,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.76,0.7,,D11,QNimbus,2,optimization
8069,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.95,0.86,Smart infrastructure;Urban analytics,D8,QNimbus,2,design
8070,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.94,0.75,,D8;D19,QNimbus,2,prediction
8071,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.78,0.89,,D11,QNimbus,2,simulation
8072,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.73,0.85,,D11,QNimbus,2,model
8073,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.7,0.69,,D19,QNimbus,2,analysis
8074,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.8,0.79,,D19,QNimbus,2,optimization
8075,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.74,0.92,,D19;D11,QNimbus,2,design
8076,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.71,0.77,,D11,QNimbus,2,prediction
8077,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.93,0.85,,D19;D12,QNimbus,2,simulation
8078,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.81,0.9,,D19;D8,QNimbus,2,model
8079,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.85,0.85,,D8;D12,QNimbus,2,analysis
8080,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.88,0.75,,D12,QNimbus,2,optimization
8081,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.77,0.81,,D12;D19,QNimbus,2,design
8082,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.87,0.91,,D12;D11,QNimbus,2,prediction
8083,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.9,0.75,,D11;D12,QNimbus,2,simulation
8084,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.84,0.92,,D12;D8,QNimbus,2,model
8085,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.76,0.85,,D8,QNimbus,2,analysis
8086,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.94,0.86,,D19,QNimbus,2,optimization
8087,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.82,0.71,,D19,QNimbus,2,design
8088,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.75,0.83,,D12,QNimbus,2,prediction
8089,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.74,0.71,,D8,QNimbus,2,simulation
8090,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.76,0.74,,D12;D11,QNimbus,2,model
8091,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.73,0.92,,D12;D19,QNimbus,2,analysis
8092,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.78,0.76,,D12;D11,QNimbus,2,optimization
8093,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.78,0.8,,D12;D8,QNimbus,2,design
8094,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.91,0.93,,D19;D12,QNimbus,2,prediction
8095,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.84,0.72,,D19,QNimbus,2,simulation
8096,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.84,0.8,,D19,QNimbus,2,model
8097,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.85,0.77,,D11,QNimbus,2,analysis
8098,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.89,0.9,,D19;D8,QNimbus,2,optimization
8099,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.92,0.91,,D8,QNimbus,2,design
8100,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.94,0.83,,D12,QNimbus,2,prediction
8101,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.75,0.89,,D12,QNimbus,3,simulation
8102,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.95,0.88,,D11,QNimbus,3,model
8103,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.81,0.73,,D19,QNimbus,3,analysis
8104,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.88,0.7,,D19,QNimbus,3,optimization
8105,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.88,0.72,,D11,QNimbus,3,design
8106,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.79,0.85,,D12,QNimbus,3,prediction
8107,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.74,0.9,,D8;D12,QNimbus,3,simulation
8108,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.92,0.72,,D8;D11,QNimbus,3,model
8109,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.83,0.89,,D11,QNimbus,3,analysis
8110,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.71,0.7,,D8,QNimbus,3,optimization
8111,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.94,0.78,,D12;D19,QNimbus,3,design
8112,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.95,0.93,,D11,QNimbus,3,prediction
8113,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.73,0.77,,D12;D19,QNimbus,3,simulation
8114,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.87,0.77,,D8;D11,QNimbus,3,model
8115,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.9,0.82,,D11;D12,QNimbus,3,analysis
8116,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.83,0.7,,D19,QNimbus,3,optimization
8117,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.92,0.75,,D8;D12,QNimbus,3,design
8118,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.9,0.81,,D11,QNimbus,3,prediction
8119,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.8,0.77,,D11,QNimbus,3,simulation
8120,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.74,0.78,,D12;D19,QNimbus,3,model
8121,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.75,0.77,,D19,QNimbus,3,analysis
8122,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.9,0.74,,D8,QNimbus,3,optimization
8123,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.86,0.73,,D11;D8,QNimbus,3,design
8124,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.93,0.75,,D8,QNimbus,3,prediction
8125,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.75,0.79,,D8;D19,QNimbus,3,simulation
8126,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.91,0.8,,D12;D8,QNimbus,3,model
8127,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.86,0.7,,D8,QNimbus,3,analysis
8128,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.73,0.93,,D8,QNimbus,3,optimization
8129,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.84,0.91,,D19;D11,QNimbus,3,design
8130,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.73,0.7,,D8;D19,QNimbus,3,prediction
8131,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.94,0.86,,D19,QNimbus,3,simulation
8132,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.85,0.82,,D11;D19,QNimbus,3,model
