id,category,description,domain,patentability_score,commercial_potential,keystone_nodes,synergy_connections,execution_layers,phase_deployment,output_type
2417,Advanced Batteries,Advanced Batteries simulation and optimization using next-gen energy systems approaches,D13,0.83,0.75,,D17,QuASIM,3,analysis
2418,Supercapacitors,Supercapacitors simulation and optimization using next-gen energy systems approaches,D13,0.95,0.88,,D10,QuASIM,3,optimization
2419,Hydrogen Storage,Hydrogen Storage simulation and optimization using next-gen energy systems approaches,D13,0.88,0.71,,D2;D17,QuASIM,3,design
2420,Grid Integration,Grid Integration simulation and optimization using next-gen energy systems approaches,D13,0.9,0.89,,D2;D17,QuASIM,3,prediction
2421,Fusion Reactor Design,Fusion reactor plasma containment using next-gen energy systems approaches,D13,0.94,0.85,,D7,QuASIM,3,simulation
2422,Advanced Batteries,Advanced Batteries simulation and optimization using next-gen energy systems approaches,D13,0.72,0.87,,D7,QuASIM,3,model
2423,Supercapacitors,Supercapacitors simulation and optimization using next-gen energy systems approaches,D13,0.75,0.72,,D2,QuASIM,3,analysis
2424,Hydrogen Storage,Hydrogen Storage simulation and optimization using next-gen energy systems approaches,D13,0.83,0.71,,D2,QuASIM,3,optimization
2425,Grid Integration,Grid Integration simulation and optimization using next-gen energy systems approaches,D13,0.75,0.83,,D10,QuASIM,3,design
2426,Fusion Reactor Design,Fusion reactor divertor optimization using next-gen energy systems approaches,D13,0.73,0.87,,D17,QuASIM,4,prediction
2427,Advanced Batteries,Advanced Batteries simulation and optimization using next-gen energy systems approaches,D13,0.95,0.87,Fusion physics;Advanced storage,D17;D2,QuASIM,4,simulation
2428,Supercapacitors,Supercapacitors simulation and optimization using next-gen energy systems approaches,D13,0.9,0.92,,D10,QuASIM,4,model
2429,Hydrogen Storage,Hydrogen Storage simulation and optimization using next-gen energy systems approaches,D13,0.72,0.83,,D17,QuASIM,4,analysis
2430,Grid Integration,Grid Integration simulation and optimization using next-gen energy systems approaches,D13,0.82,0.74,,D7,QuASIM,4,optimization
2431,Fusion Reactor Design,Fusion reactor blanket design using next-gen energy systems approaches,D13,0.9,0.83,,D10,QuASIM,4,design
2432,Advanced Batteries,Advanced Batteries simulation and optimization using next-gen energy systems approaches,D13,0.92,0.76,,D7,QuASIM,4,prediction
2433,Supercapacitors,Supercapacitors simulation and optimization using next-gen energy systems approaches,D13,0.71,0.82,,D7,QuASIM,4,simulation
2434,Hydrogen Storage,Hydrogen Storage simulation and optimization using next-gen energy systems approaches,D13,0.92,0.79,,D17,QuASIM,4,model
2435,Grid Integration,Grid Integration simulation and optimization using next-gen energy systems approaches,D13,0.89,0.86,,D10;D17,QuASIM,4,analysis
2436,Fusion Reactor Design,Fusion reactor plasma containment using next-gen energy systems approaches,D13,0.78,0.78,,D2,QuASIM,4,optimization
2437,Advanced Batteries,Advanced Batteries simulation and optimization using next-gen energy systems approaches,D13,0.7,0.73,,D7;D17,QuASIM,4,design
2438,Supercapacitors,Supercapacitors simulation and optimization using next-gen energy systems approaches,D13,0.73,0.78,,D2;D17,QuASIM,4,prediction
2439,Hydrogen Storage,Hydrogen Storage simulation and optimization using next-gen energy systems approaches,D13,0.84,0.9,,D10,QuASIM,4,simulation
2440,Grid Integration,Grid Integration simulation and optimization using next-gen energy systems approaches,D13,0.9,0.82,,D10,QuASIM,4,model
2441,Fusion Reactor Design,Fusion reactor divertor optimization using next-gen energy systems approaches,D13,0.81,0.91,,D10;D2,QuASIM,4,analysis
2442,Advanced Batteries,Advanced Batteries simulation and optimization using next-gen energy systems approaches,D13,0.86,0.78,,D7;D17,QuASIM,4,optimization
2443,Supercapacitors,Supercapacitors simulation and optimization using next-gen energy systems approaches,D13,0.92,0.71,,D17,QuASIM,4,design
2444,Hydrogen Storage,Hydrogen Storage simulation and optimization using next-gen energy systems approaches,D13,0.72,0.8,,D10;D7,QuASIM,4,prediction
2445,Grid Integration,Grid Integration simulation and optimization using next-gen energy systems approaches,D13,0.93,0.83,,D17,QuASIM,4,simulation
2446,Fusion Reactor Design,Fusion reactor blanket design using next-gen energy systems approaches,D13,0.7,0.92,,D17,QuASIM,4,model
2447,Advanced Batteries,Advanced Batteries simulation and optimization using next-gen energy systems approaches,D13,0.84,0.9,,D2,QuASIM,4,analysis
2448,Supercapacitors,Supercapacitors simulation and optimization using next-gen energy systems approaches,D13,0.78,0.72,,D2,QuASIM,4,optimization
2449,Hydrogen Storage,Hydrogen Storage simulation and optimization using next-gen energy systems approaches,D13,0.85,0.73,,D17,QuASIM,4,design
2450,Grid Integration,Grid Integration simulation and optimization using next-gen energy systems approaches,D13,0.82,0.76,,D10,QuASIM,4,prediction
2451,Fusion Reactor Design,Fusion reactor plasma containment using next-gen energy systems approaches,D13,0.86,0.9,,D2;D17,QuASIM,4,simulation
2452,Advanced Batteries,Advanced Batteries simulation and optimization using next-gen energy systems approaches,D13,0.71,0.77,,D7,QuASIM,4,model
2453,Supercapacitors,Supercapacitors simulation and optimization using next-gen energy systems approaches,D13,0.88,0.69,,D7;D2,QuASIM,4,analysis
2454,Hydrogen Storage,Hydrogen Storage simulation and optimization using next-gen energy systems approaches,D13,0.94,0.78,,D2;D17,QuASIM,4,optimization
2455,Grid Integration,Grid Integration simulation and optimization using next-gen energy systems approaches,D13,0.8,0.72,,D2,QuASIM,4,design
2456,Fusion Reactor Design,Fusion reactor divertor optimization using next-gen energy systems approaches,D13,0.86,0.72,,D17;D2,QuASIM,4,prediction
2457,Advanced Batteries,Advanced Batteries simulation and optimization using next-gen energy systems approaches,D13,0.77,0.89,,D17;D10,QuASIM,4,simulation
2458,Supercapacitors,Supercapacitors simulation and optimization using next-gen energy systems approaches,D13,0.92,0.81,,D17,QuASIM,4,model
2459,Hydrogen Storage,Hydrogen Storage simulation and optimization using next-gen energy systems approaches,D13,0.92,0.89,,D7;D10,QuASIM,4,analysis
2460,Grid Integration,Grid Integration simulation and optimization using next-gen energy systems approaches,D13,0.87,0.77,,D7;D17,QuASIM,4,optimization
2461,Fusion Reactor Design,Fusion reactor blanket design using next-gen energy systems approaches,D13,0.89,0.74,,D10,QuASIM,4,design
2462,Advanced Batteries,Advanced Batteries simulation and optimization using next-gen energy systems approaches,D13,0.91,0.93,,D17;D2,QuASIM,4,prediction
2463,Supercapacitors,Supercapacitors simulation and optimization using next-gen energy systems approaches,D13,0.93,0.77,,D10,QuASIM,4,simulation
2464,Hydrogen Storage,Hydrogen Storage simulation and optimization using next-gen energy systems approaches,D13,0.85,0.94,,D17;D10,QuASIM,4,model
2465,Grid Integration,Grid Integration simulation and optimization using next-gen energy systems approaches,D13,0.87,0.92,,D17,QuASIM,4,analysis
2466,Fusion Reactor Design,Fusion reactor plasma containment using next-gen energy systems approaches,D13,0.78,0.7,,D7;D10,QuASIM,4,optimization
2467,Advanced Batteries,Advanced Batteries simulation and optimization using next-gen energy systems approaches,D13,0.94,0.9,,D7,QuASIM,4,design
2468,Supercapacitors,Supercapacitors simulation and optimization using next-gen energy systems approaches,D13,0.82,0.86,,D2;D17,QuASIM,4,prediction
2469,Hydrogen Storage,Hydrogen Storage simulation and optimization using next-gen energy systems approaches,D13,0.73,0.87,,D17,QuASIM,4,simulation
2470,Grid Integration,Grid Integration simulation and optimization using next-gen energy systems approaches,D13,0.78,0.8,,D17,QuASIM,4,model
2471,Fusion Reactor Design,Fusion reactor divertor optimization using next-gen energy systems approaches,D13,0.93,0.69,,D17,QuASIM,4,analysis
2472,Advanced Batteries,Advanced Batteries simulation and optimization using next-gen energy systems approaches,D13,0.74,0.83,,D7,QuASIM,4,optimization
2473,Supercapacitors,Supercapacitors simulation and optimization using next-gen energy systems approaches,D13,0.7,0.91,,D7,QuASIM,4,design
2474,Hydrogen Storage,Hydrogen Storage simulation and optimization using next-gen energy systems approaches,D13,0.89,0.72,,D10;D7,QuASIM,4,prediction
2475,Grid Integration,Grid Integration simulation and optimization using next-gen energy systems approaches,D13,0.78,0.82,,D2,QuASIM,4,simulation
2476,Fusion Reactor Design,Fusion reactor blanket design using next-gen energy systems approaches,D13,0.72,0.83,,D17,QuASIM,4,model
2477,Advanced Batteries,Advanced Batteries simulation and optimization using next-gen energy systems approaches,D13,0.92,0.72,,D10,QuASIM,4,analysis
2478,Supercapacitors,Supercapacitors simulation and optimization using next-gen energy systems approaches,D13,0.79,0.78,,D10,QuASIM,4,optimization
2479,Hydrogen Storage,Hydrogen Storage simulation and optimization using next-gen energy systems approaches,D13,0.84,0.9,,D10,QuASIM,4,design
2480,Grid Integration,Grid Integration simulation and optimization using next-gen energy systems approaches,D13,0.87,0.94,,D7,QuASIM,4,prediction
2481,Fusion Reactor Design,Fusion reactor plasma containment using next-gen energy systems approaches,D13,0.8,0.85,,D7;D17,QuASIM,4,simulation
2482,Advanced Batteries,Advanced Batteries simulation and optimization using next-gen energy systems approaches,D13,0.92,0.91,,D2;D10,QuASIM,4,model
2483,Supercapacitors,Supercapacitors simulation and optimization using next-gen energy systems approaches,D13,0.78,0.92,,D10,QuASIM,4,analysis
2484,Hydrogen Storage,Hydrogen Storage simulation and optimization using next-gen energy systems approaches,D13,0.79,0.69,,D10;D7,QuASIM,4,optimization
2485,Grid Integration,Grid Integration simulation and optimization using next-gen energy systems approaches,D13,0.77,0.88,,D10,QuASIM,4,design
2486,Fusion Reactor Design,Fusion reactor divertor optimization using next-gen energy systems approaches,D13,0.73,0.87,,D10,QuASIM,4,prediction
2487,Advanced Batteries,Advanced Batteries simulation and optimization using next-gen energy systems approaches,D13,0.93,0.84,,D17;D10,QuASIM,4,simulation
2488,Supercapacitors,Supercapacitors simulation and optimization using next-gen energy systems approaches,D13,0.82,0.8,,D17;D2,QuASIM,4,model
2489,Hydrogen Storage,Hydrogen Storage simulation and optimization using next-gen energy systems approaches,D13,0.77,0.86,,D2;D7,QuASIM,4,analysis
2490,Grid Integration,Grid Integration simulation and optimization using next-gen energy systems approaches,D13,0.77,0.69,,D7;D17,QuASIM,4,optimization
2491,Fusion Reactor Design,Fusion reactor blanket design using next-gen energy systems approaches,D13,0.77,0.89,,D17,QuASIM,4,design
2492,Advanced Batteries,Advanced Batteries simulation and optimization using next-gen energy systems approaches,D13,0.92,0.71,,D7,QuASIM,4,prediction
2493,Supercapacitors,Supercapacitors simulation and optimization using next-gen energy systems approaches,D13,0.93,0.78,,D2,QuASIM,4,simulation
2494,Hydrogen Storage,Hydrogen Storage simulation and optimization using next-gen energy systems approaches,D13,0.86,0.7,,D7;D17,QuASIM,4,model
2495,Grid Integration,Grid Integration simulation and optimization using next-gen energy systems approaches,D13,0.89,0.94,,D7;D2,QuASIM,4,analysis
2496,Fusion Reactor Design,Fusion reactor plasma containment using next-gen energy systems approaches,D13,0.78,0.74,,D10,QuASIM,4,optimization
2497,Advanced Batteries,Advanced Batteries simulation and optimization using next-gen energy systems approaches,D13,0.74,0.88,,D2;D7,QuASIM,4,design
2498,Supercapacitors,Supercapacitors simulation and optimization using next-gen energy systems approaches,D13,0.88,0.83,,D7,QuASIM,4,prediction
2499,Hydrogen Storage,Hydrogen Storage simulation and optimization using next-gen energy systems approaches,D13,0.85,0.88,,D7,QuASIM,4,simulation
2500,Grid Integration,Grid Integration simulation and optimization using next-gen energy systems approaches,D13,0.7,0.76,,D10;D2,QuASIM,4,model
