id,category,description,domain,patentability_score,commercial_potential,keystone_nodes,synergy_connections,execution_layers,phase_deployment,output_type
4908,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.91,0.85,,D6;D13,QNimbus,2,prediction
4909,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.78,0.77,,D6;D19,QNimbus,2,simulation
4910,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.71,0.7,,D14,QNimbus,2,model
4911,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.93,0.87,,D19;D14,QNimbus,2,analysis
4912,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.91,0.85,,D14,QNimbus,2,optimization
4913,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.86,0.86,,D19,QNimbus,2,design
4914,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.73,0.92,,D19,QNimbus,2,prediction
4915,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.77,0.89,,D19,QNimbus,2,simulation
4916,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.71,0.71,,D19,QNimbus,2,model
4917,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.86,0.71,,D19,QNimbus,2,analysis
4918,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.74,0.84,,D19,QNimbus,2,optimization
4919,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.76,0.87,,D13;D14,QNimbus,2,design
4920,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.87,0.7,,D19,QNimbus,2,prediction
4921,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.81,0.79,,D19,QNimbus,2,simulation
4922,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.93,0.7,,D19;D13,QNimbus,2,model
4923,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.78,0.92,,D14,QNimbus,2,analysis
4924,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.74,0.92,,D14,QNimbus,2,optimization
4925,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.91,0.7,,D19,QNimbus,2,design
4926,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.89,0.85,,D14,QNimbus,2,prediction
4927,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.97,0.86,Life support;ISRU,D13,QNimbus,2,simulation
4928,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.85,0.77,,D19,QNimbus,2,model
4929,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.9,0.83,,D14,QNimbus,2,analysis
4930,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.9,0.94,,D14,QNimbus,2,optimization
4931,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.82,0.8,,D19,QNimbus,2,design
4932,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.75,0.92,,D6;D19,QNimbus,2,prediction
4933,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.81,0.88,,D6,QNimbus,2,simulation
4934,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.85,0.68,,D13,QNimbus,2,model
4935,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.9,0.83,,D19,QNimbus,2,analysis
4936,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.8,0.85,,D14,QNimbus,2,optimization
4937,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.91,0.78,,D19,QNimbus,2,design
4938,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.77,0.75,,D13;D19,QNimbus,2,prediction
4939,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.89,0.7,,D19,QNimbus,2,simulation
4940,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.7,0.71,,D19,QNimbus,2,model
4941,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.74,0.89,,D13;D6,QNimbus,2,analysis
4942,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.79,0.93,,D19;D14,QNimbus,2,optimization
4943,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.79,0.92,,D19;D14,QNimbus,2,design
4944,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.92,0.69,,D13;D6,QNimbus,2,prediction
4945,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.93,0.88,,D19;D13,QNimbus,2,simulation
4946,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.85,0.78,,D19;D14,QNimbus,2,model
4947,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.81,0.91,,D19;D14,QNimbus,2,analysis
4948,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.75,0.7,,D19,QNimbus,2,optimization
4949,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.75,0.71,,D14;D19,QNimbus,2,design
4950,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.9,0.88,,D6,QNimbus,2,prediction
4951,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.71,0.81,,D13;D14,QNimbus,2,simulation
4952,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.74,0.7,,D13;D14,QNimbus,2,model
4953,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.74,0.88,,D6;D13,QNimbus,2,analysis
4954,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.86,0.7,,D14,QNimbus,2,optimization
4955,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.91,0.72,,D19;D6,QNimbus,2,design
4956,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.73,0.93,,D6,QNimbus,2,prediction
4957,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.74,0.78,,D14,QNimbus,2,simulation
4958,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.94,0.87,,D13,QNimbus,2,model
4959,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.92,0.84,,D14,QNimbus,2,analysis
4960,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.94,0.76,,D14,QNimbus,2,optimization
4961,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.94,0.81,,D14,QNimbus,2,design
4962,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.72,0.94,,D13,QNimbus,2,prediction
4963,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.73,0.9,,D19,QNimbus,2,simulation
4964,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.72,0.93,,D13;D19,QNimbus,2,model
4965,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.83,0.83,,D14,QNimbus,2,analysis
4966,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.73,0.78,,D13;D19,QNimbus,2,optimization
4967,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.73,0.88,,D13;D14,QNimbus,2,design
4968,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.82,0.69,,D19;D6,QNimbus,2,prediction
4969,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.71,0.83,,D19;D14,QNimbus,2,simulation
4970,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.81,0.84,,D13,QNimbus,2,model
4971,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.75,0.79,,D13,QNimbus,2,analysis
4972,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.7,0.93,,D13,QNimbus,2,optimization
4973,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.89,0.87,,D13,QNimbus,2,design
4974,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.89,0.87,,D19;D6,QNimbus,2,prediction
4975,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.71,0.69,,D13;D6,QNimbus,2,simulation
4976,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.91,0.79,,D13;D19,QNimbus,2,model
4977,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.71,0.78,,D6,QNimbus,2,analysis
4978,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.87,0.93,,D6,QNimbus,2,optimization
4979,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.9,0.9,,D14;D13,QNimbus,2,design
4980,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.77,0.83,,D14,QNimbus,2,prediction
4981,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.74,0.83,,D6;D13,QNimbus,2,simulation
4982,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.91,0.86,,D13,QNimbus,2,model
4983,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.71,0.88,,D13,QNimbus,2,analysis
4984,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.86,0.75,,D19;D14,QNimbus,2,optimization
4985,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.71,0.76,,D19,QNimbus,2,design
4986,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.83,0.9,,D14,QNimbus,2,prediction
4987,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.82,0.85,,D13,QNimbus,2,simulation
4988,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.8,0.9,,D6;D14,QNimbus,2,model
4989,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.83,0.9,,D6,QNimbus,2,analysis
4990,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.77,0.93,,D6;D14,QNimbus,2,optimization
4991,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.81,0.71,,D13,QNimbus,2,design
4992,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.83,0.91,,D13,QNimbus,2,prediction
4993,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.84,0.86,,D13;D19,QNimbus,2,simulation
4994,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.79,0.82,,D13,QNimbus,2,model
4995,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.89,0.68,,D6,QNimbus,2,analysis
4996,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.75,0.91,,D19;D13,QNimbus,2,optimization
4997,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.78,0.81,,D14,QNimbus,2,design
4998,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.75,0.7,,D19,QNimbus,2,prediction
4999,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.72,0.74,,D6;D14,QNimbus,2,simulation
5000,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.72,0.9,,D14;D19,QNimbus,2,model
5001,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.9,0.93,,D14,QNimbus,2,analysis
5002,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.92,0.77,,D19;D14,QNimbus,2,optimization
5003,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.72,0.72,,D19,QNimbus,2,design
5004,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.81,0.87,,D14;D19,QNimbus,2,prediction
5005,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.91,0.74,,D6;D14,QNimbus,2,simulation
5006,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.93,0.91,,D13,QNimbus,2,model
5007,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.7,0.86,,D13;D6,QNimbus,2,analysis
5008,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.93,0.92,,D14,QNimbus,2,optimization
5009,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.7,0.9,,D13;D14,QNimbus,2,design
5010,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.74,0.84,,D14;D6,QNimbus,2,prediction
5011,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.71,0.93,,D13,QNimbus,2,simulation
5012,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.92,0.84,,D14,QNimbus,2,model
5013,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.85,0.84,,D6;D14,QNimbus,2,analysis
5014,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.71,0.77,,D19,QNimbus,2,optimization
5015,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.74,0.69,,D19,QNimbus,2,design
5016,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.73,0.78,,D13,QNimbus,2,prediction
5017,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.94,0.83,,D13,QNimbus,2,simulation
5018,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.75,0.83,,D14;D19,QNimbus,2,model
5019,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.86,0.86,,D14;D13,QNimbus,2,analysis
5020,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.76,0.69,,D19,QNimbus,2,optimization
5021,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.75,0.89,,D13;D14,QNimbus,2,design
5022,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.92,0.85,,D19;D13,QNimbus,2,prediction
5023,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.72,0.71,,D14,QNimbus,2,simulation
5024,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.79,0.75,,D13,QNimbus,2,model
5025,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.72,0.73,,D14,QNimbus,2,analysis
5026,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.85,0.76,,D6,QNimbus,2,optimization
5027,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.85,0.7,,D14,QNimbus,2,design
5028,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.72,0.76,,D13;D6,QNimbus,2,prediction
5029,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.78,0.69,,D13,QNimbus,2,simulation
5030,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.92,0.87,,D13;D19,QNimbus,2,model
5031,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.88,0.76,,D13;D6,QNimbus,2,analysis
5032,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.94,0.9,,D13,QNimbus,2,optimization
5033,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.71,0.92,,D19;D6,QNimbus,2,design
5034,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.87,0.74,,D6,QNimbus,2,prediction
5035,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.87,0.9,,D13;D19,QNimbus,2,simulation
5036,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.82,0.79,,D14;D19,QNimbus,2,model
5037,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.8,0.7,,D13,QNimbus,2,analysis
5038,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.87,0.71,,D13,QNimbus,2,optimization
5039,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.73,0.72,,D13,QNimbus,2,design
5040,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.89,0.87,,D14,QNimbus,2,prediction
5041,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.81,0.89,,D19,QNimbus,2,simulation
5042,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.8,0.8,,D13;D6,QNimbus,2,model
5043,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.82,0.8,,D19,QNimbus,2,analysis
5044,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.78,0.92,,D14,QNimbus,2,optimization
5045,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.73,0.75,,D19,QNimbus,2,design
5046,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.87,0.89,,D13;D19,QNimbus,2,prediction
5047,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.9,0.86,,D6,QNimbus,2,simulation
5048,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.84,0.91,,D13,QNimbus,2,model
5049,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.72,0.88,,D13;D6,QNimbus,2,analysis
5050,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.83,0.89,,D19;D13,QNimbus,2,optimization
5051,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.74,0.86,,D13;D6,QNimbus,2,design
5052,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.83,0.85,,D13,QNimbus,2,prediction
5053,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.71,0.75,,D6;D19,QNimbus,2,simulation
5054,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.72,0.94,,D14,QNimbus,2,model
5055,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.72,0.83,,D13;D6,QNimbus,2,analysis
5056,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.95,0.77,,D19;D13,QNimbus,2,optimization
5057,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.86,0.76,,D14;D19,QNimbus,2,design
5058,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.74,0.87,,D19,QNimbus,2,prediction
5059,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.94,0.76,,D19,QNimbus,2,simulation
5060,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.76,0.85,,D6;D13,QNimbus,2,model
5061,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.75,0.71,,D14,QNimbus,2,analysis
5062,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.92,0.68,,D14,QNimbus,2,optimization
5063,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.83,0.76,,D14,QNimbus,2,design
5064,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.89,0.86,,D14;D19,QNimbus,2,prediction
5065,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.82,0.82,,D19,QNimbus,2,simulation
5066,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.94,0.92,,D19,QNimbus,2,model
5067,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.71,0.81,,D19;D6,QNimbus,2,analysis
5068,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.88,0.75,,D19,QNimbus,2,optimization
5069,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.91,0.93,Life support;ISRU,D6,QNimbus,2,design
5070,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.86,0.81,,D13,QNimbus,2,prediction
5071,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.74,0.8,,D14;D13,QNimbus,2,simulation
5072,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.74,0.75,,D14;D13,QNimbus,2,model
5073,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.92,0.9,,D19;D14,QNimbus,2,analysis
5074,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.8,0.7,,D13;D19,QNimbus,2,optimization
5075,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.84,0.7,,D6,QNimbus,2,design
5076,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.7,0.75,,D14,QNimbus,2,prediction
5077,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.75,0.74,,D19;D14,QNimbus,2,simulation
5078,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.92,0.85,,D14;D19,QNimbus,2,model
5079,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.82,0.82,,D14,QNimbus,2,analysis
5080,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.75,0.9,,D13;D14,QNimbus,2,optimization
5081,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.91,0.93,,D13,QNimbus,2,design
5082,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.79,0.71,,D19;D6,QNimbus,2,prediction
5083,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.77,0.94,,D6;D19,QNimbus,2,simulation
5084,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.95,0.77,,D19,QNimbus,2,model
5085,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.83,0.74,,D19,QNimbus,2,analysis
5086,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.83,0.81,,D13;D14,QNimbus,2,optimization
5087,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.84,0.89,,D13;D6,QNimbus,2,design
5088,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.9,0.68,,D19,QNimbus,2,prediction
5089,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.71,0.92,,D19,QNimbus,2,simulation
5090,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.91,0.72,,D14;D6,QNimbus,2,model
5091,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.85,0.73,,D19;D14,QNimbus,2,analysis
5092,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.84,0.71,,D19;D6,QNimbus,2,optimization
5093,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.94,0.84,,D13,QNimbus,2,design
5094,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.93,0.69,,D14,QNimbus,2,prediction
5095,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.79,0.89,,D14,QNimbus,2,simulation
5096,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.78,0.86,,D14,QNimbus,2,model
5097,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.82,0.76,,D13,QNimbus,2,analysis
5098,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.84,0.72,,D19;D6,QNimbus,2,optimization
5099,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.93,0.69,,D13,QNimbus,2,design
5100,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.79,0.89,,D6,QNimbus,2,prediction
5101,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.73,0.92,,D19;D14,QNimbus,3,simulation
5102,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.87,0.92,,D6,QNimbus,3,model
5103,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.78,0.68,,D19,QNimbus,3,analysis
5104,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.79,0.87,,D19,QNimbus,3,optimization
5105,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.83,0.93,,D19;D14,QNimbus,3,design
5106,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.84,0.68,,D14,QNimbus,3,prediction
5107,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.9,0.82,,D14;D19,QNimbus,3,simulation
5108,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.7,0.74,,D14,QNimbus,3,model
5109,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.9,0.73,,D6;D19,QNimbus,3,analysis
5110,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.81,0.89,,D14;D19,QNimbus,3,optimization
5111,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.86,0.85,,D6,QNimbus,3,design
