id,category,description,domain,patentability_score,commercial_potential,keystone_nodes,synergy_connections,execution_layers,phase_deployment,output_type
5912,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.74,0.8,,D20,QNimbus,2,optimization
5913,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.94,0.69,,D10,QNimbus,2,design
5914,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.9,0.9,,D5;D10,QNimbus,2,prediction
5915,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.9,0.89,,D11,QNimbus,2,simulation
5916,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.74,0.89,,D20;D10,QNimbus,2,model
5917,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.78,0.91,,D10,QNimbus,2,analysis
5918,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.74,0.74,,D10,QNimbus,2,optimization
5919,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.86,0.86,,D10,QNimbus,2,design
5920,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.74,0.71,,D10;D5,QNimbus,2,prediction
5921,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.75,0.76,,D10,QNimbus,2,simulation
5922,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.9,0.85,,D5;D20,QNimbus,2,model
5923,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.81,0.68,,D5;D20,QNimbus,2,analysis
5924,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.94,0.92,,D11,QNimbus,2,optimization
5925,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.76,0.84,,D11,QNimbus,2,design
5926,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.95,0.76,,D5,QNimbus,2,prediction
5927,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.97,0.85,Ocean modeling;Marine robotics,D20,QNimbus,2,simulation
5928,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.84,0.83,,D11,QNimbus,2,model
5929,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.84,0.71,,D20,QNimbus,2,analysis
5930,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.72,0.92,,D10;D5,QNimbus,2,optimization
5931,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.78,0.78,,D5;D11,QNimbus,2,design
5932,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.77,0.82,,D10,QNimbus,2,prediction
5933,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.71,0.75,,D20,QNimbus,2,simulation
5934,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.87,0.75,,D5,QNimbus,2,model
5935,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.74,0.88,,D10,QNimbus,2,analysis
5936,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.77,0.78,,D5,QNimbus,2,optimization
5937,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.71,0.91,,D11,QNimbus,2,design
5938,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.9,0.85,,D10,QNimbus,2,prediction
5939,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.81,0.69,,D20;D5,QNimbus,2,simulation
5940,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.84,0.77,,D5,QNimbus,2,model
5941,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.8,0.91,,D11,QNimbus,2,analysis
5942,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.79,0.92,,D20,QNimbus,2,optimization
5943,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.94,0.8,,D10;D20,QNimbus,2,design
5944,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.91,0.7,,D20;D5,QNimbus,2,prediction
5945,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.92,0.82,,D10;D20,QNimbus,2,simulation
5946,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.83,0.9,,D20,QNimbus,2,model
5947,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.83,0.88,,D11;D5,QNimbus,2,analysis
5948,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.84,0.76,,D11;D10,QNimbus,2,optimization
5949,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.75,0.91,,D20,QNimbus,2,design
5950,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.75,0.8,,D10,QNimbus,2,prediction
5951,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.73,0.8,,D10,QNimbus,2,simulation
5952,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.87,0.68,,D5,QNimbus,2,model
5953,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.92,0.87,,D11,QNimbus,2,analysis
5954,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.73,0.88,,D10;D20,QNimbus,2,optimization
5955,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.72,0.82,,D11,QNimbus,2,design
5956,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.77,0.88,,D20;D11,QNimbus,2,prediction
5957,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.74,0.81,,D20;D10,QNimbus,2,simulation
5958,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.94,0.88,,D5,QNimbus,2,model
5959,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.89,0.94,,D11;D5,QNimbus,2,analysis
5960,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.95,0.9,,D10;D11,QNimbus,2,optimization
5961,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.75,0.8,,D11;D5,QNimbus,2,design
5962,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.72,0.9,,D5;D20,QNimbus,2,prediction
5963,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.92,0.88,,D11,QNimbus,2,simulation
5964,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.87,0.88,,D10,QNimbus,2,model
5965,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.88,0.92,,D10,QNimbus,2,analysis
5966,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.81,0.73,,D11;D20,QNimbus,2,optimization
5967,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.71,0.92,,D20,QNimbus,2,design
5968,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.89,0.81,,D20,QNimbus,2,prediction
5969,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.83,0.88,,D20;D10,QNimbus,2,simulation
5970,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.87,0.81,,D20;D10,QNimbus,2,model
5971,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.84,0.69,,D11;D5,QNimbus,2,analysis
5972,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.77,0.85,,D20;D11,QNimbus,2,optimization
5973,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.89,0.86,,D10;D11,QNimbus,2,design
5974,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.81,0.81,,D11,QNimbus,2,prediction
5975,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.9,0.72,,D5;D10,QNimbus,2,simulation
5976,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.78,0.75,,D10;D20,QNimbus,2,model
5977,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.85,0.92,,D11,QNimbus,2,analysis
5978,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.73,0.92,,D5;D11,QNimbus,2,optimization
5979,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.79,0.79,,D11;D5,QNimbus,2,design
5980,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.82,0.69,,D11,QNimbus,2,prediction
5981,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.94,0.86,,D5,QNimbus,2,simulation
5982,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.78,0.92,,D10,QNimbus,2,model
5983,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.94,0.82,,D5,QNimbus,2,analysis
5984,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.73,0.71,,D20,QNimbus,2,optimization
5985,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.78,0.8,,D11,QNimbus,2,design
5986,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.83,0.75,,D11,QNimbus,2,prediction
5987,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.87,0.7,,D5;D20,QNimbus,2,simulation
5988,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.88,0.85,,D10;D20,QNimbus,2,model
5989,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.94,0.86,,D10;D11,QNimbus,2,analysis
5990,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.91,0.73,,D20,QNimbus,2,optimization
5991,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.81,0.79,,D5,QNimbus,2,design
5992,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.76,0.78,,D20,QNimbus,2,prediction
5993,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.74,0.72,,D10,QNimbus,2,simulation
5994,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.72,0.71,,D10,QNimbus,2,model
5995,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.86,0.7,,D10,QNimbus,2,analysis
5996,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.71,0.7,,D5,QNimbus,2,optimization
5997,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.92,0.85,,D11,QNimbus,2,design
5998,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.79,0.74,,D20,QNimbus,2,prediction
5999,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.8,0.72,,D5;D10,QNimbus,2,simulation
6000,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.83,0.76,,D20,QNimbus,2,model
6001,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.87,0.78,,D20;D11,QNimbus,2,analysis
6002,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.86,0.81,,D11,QNimbus,2,optimization
6003,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.81,0.79,,D20;D11,QNimbus,2,design
6004,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.7,0.88,,D5;D20,QNimbus,2,prediction
6005,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.72,0.71,,D11;D5,QNimbus,2,simulation
6006,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.78,0.77,,D11;D20,QNimbus,2,model
6007,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.86,0.74,,D10;D20,QNimbus,2,analysis
6008,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.7,0.75,,D5;D11,QNimbus,2,optimization
6009,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.85,0.84,,D10;D5,QNimbus,2,design
6010,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.83,0.76,,D20,QNimbus,2,prediction
6011,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.75,0.85,,D11,QNimbus,2,simulation
6012,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.89,0.89,,D11;D10,QNimbus,2,model
6013,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.79,0.91,,D10,QNimbus,2,analysis
6014,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.95,0.71,,D20;D11,QNimbus,2,optimization
6015,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.88,0.68,,D5,QNimbus,2,design
6016,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.83,0.79,,D5,QNimbus,2,prediction
6017,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.84,0.88,,D5,QNimbus,2,simulation
6018,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.75,0.78,,D20;D10,QNimbus,2,model
6019,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.84,0.7,,D10;D11,QNimbus,2,analysis
6020,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.78,0.77,,D11,QNimbus,2,optimization
6021,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.84,0.94,,D11,QNimbus,2,design
6022,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.92,0.74,,D10;D11,QNimbus,2,prediction
6023,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.7,0.74,,D11,QNimbus,2,simulation
6024,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.77,0.8,,D10;D5,QNimbus,2,model
6025,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.73,0.87,,D11,QNimbus,2,analysis
6026,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.75,0.86,,D11;D5,QNimbus,2,optimization
6027,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.86,0.91,,D11;D5,QNimbus,2,design
6028,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.72,0.76,,D5,QNimbus,2,prediction
6029,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.89,0.87,,D11;D20,QNimbus,2,simulation
6030,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.82,0.77,,D11,QNimbus,2,model
6031,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.79,0.68,,D5;D11,QNimbus,2,analysis
6032,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.76,0.76,,D5,QNimbus,2,optimization
6033,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.84,0.74,,D11,QNimbus,2,design
6034,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.86,0.8,,D10,QNimbus,2,prediction
6035,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.71,0.68,,D11,QNimbus,2,simulation
6036,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.93,0.89,,D10;D11,QNimbus,2,model
6037,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.78,0.93,,D5;D10,QNimbus,2,analysis
6038,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.91,0.78,,D10,QNimbus,2,optimization
6039,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.77,0.69,,D20;D5,QNimbus,2,design
6040,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.84,0.69,,D5,QNimbus,2,prediction
6041,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.93,0.69,,D11,QNimbus,2,simulation
6042,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.73,0.81,,D20,QNimbus,2,model
6043,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.71,0.71,,D10,QNimbus,2,analysis
6044,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.95,0.84,,D11,QNimbus,2,optimization
6045,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.78,0.8,,D5,QNimbus,2,design
6046,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.74,0.73,,D20;D5,QNimbus,2,prediction
6047,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.83,0.71,,D20;D10,QNimbus,2,simulation
6048,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.88,0.89,,D10,QNimbus,2,model
6049,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.91,0.87,,D10,QNimbus,2,analysis
6050,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.72,0.83,,D11;D5,QNimbus,2,optimization
6051,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.84,0.83,,D20;D11,QNimbus,2,design
6052,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.75,0.73,,D5,QNimbus,2,prediction
6053,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.93,0.9,,D10,QNimbus,2,simulation
6054,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.86,0.82,,D11,QNimbus,2,model
6055,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.71,0.81,,D10,QNimbus,2,analysis
6056,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.71,0.76,,D20,QNimbus,2,optimization
6057,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.92,0.76,,D20,QNimbus,2,design
6058,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.9,0.9,,D11;D5,QNimbus,2,prediction
6059,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.86,0.85,,D20,QNimbus,2,simulation
6060,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.89,0.94,,D11;D20,QNimbus,2,model
6061,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.82,0.77,,D20;D10,QNimbus,2,analysis
6062,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.87,0.83,,D20;D10,QNimbus,2,optimization
6063,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.93,0.69,,D20,QNimbus,2,design
6064,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.79,0.7,,D20,QNimbus,2,prediction
6065,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.79,0.88,,D20;D5,QNimbus,2,simulation
6066,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.8,0.68,,D20,QNimbus,2,model
6067,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.91,0.77,,D5,QNimbus,2,analysis
6068,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.76,0.75,,D20,QNimbus,2,optimization
6069,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.95,0.94,Ocean modeling;Marine robotics,D5;D11,QNimbus,2,design
6070,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.82,0.78,,D20,QNimbus,2,prediction
6071,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.84,0.8,,D20,QNimbus,2,simulation
6072,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.74,0.92,,D20,QNimbus,2,model
6073,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.94,0.69,,D10,QNimbus,2,analysis
6074,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.72,0.73,,D10,QNimbus,2,optimization
6075,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.7,0.89,,D20;D10,QNimbus,2,design
6076,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.85,0.8,,D20,QNimbus,2,prediction
6077,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.73,0.75,,D5,QNimbus,2,simulation
6078,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.79,0.69,,D5,QNimbus,2,model
6079,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.89,0.73,,D20;D11,QNimbus,2,analysis
6080,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.94,0.78,,D10,QNimbus,2,optimization
6081,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.8,0.92,,D10,QNimbus,2,design
6082,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.84,0.81,,D5;D11,QNimbus,2,prediction
6083,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.76,0.75,,D20,QNimbus,2,simulation
6084,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.84,0.92,,D20;D10,QNimbus,2,model
6085,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.85,0.84,,D10,QNimbus,2,analysis
6086,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.77,0.93,,D10,QNimbus,2,optimization
6087,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.77,0.88,,D20,QNimbus,2,design
6088,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.82,0.72,,D20;D10,QNimbus,2,prediction
6089,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.9,0.84,,D10,QNimbus,2,simulation
6090,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.88,0.89,,D11,QNimbus,2,model
6091,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.75,0.71,,D10,QNimbus,2,analysis
6092,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.78,0.81,,D20;D10,QNimbus,2,optimization
6093,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.9,0.71,,D10,QNimbus,2,design
6094,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.9,0.75,,D20,QNimbus,2,prediction
6095,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.82,0.82,,D11,QNimbus,2,simulation
6096,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.74,0.82,,D5;D20,QNimbus,2,model
6097,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.92,0.72,,D10,QNimbus,2,analysis
6098,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.78,0.83,,D10,QNimbus,2,optimization
6099,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.86,0.73,,D10,QNimbus,2,design
6100,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.8,0.85,,D11,QNimbus,2,prediction
6101,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.72,0.7,,D20,QNimbus,3,simulation
6102,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.91,0.69,,D10;D11,QNimbus,3,model
6103,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.71,0.91,,D20,QNimbus,3,analysis
6104,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.8,0.78,,D10,QNimbus,3,optimization
6105,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.8,0.92,,D11,QNimbus,3,design
6106,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.91,0.71,,D5;D10,QNimbus,3,prediction
6107,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.71,0.82,,D10,QNimbus,3,simulation
6108,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.73,0.86,,D11;D10,QNimbus,3,model
6109,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.71,0.76,,D5;D10,QNimbus,3,analysis
6110,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.79,0.72,,D10,QNimbus,3,optimization
6111,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.78,0.93,,D20,QNimbus,3,design
6112,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.76,0.91,,D20,QNimbus,3,prediction
6113,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.9,0.81,,D5,QNimbus,3,simulation
6114,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.75,0.78,,D11,QNimbus,3,model
6115,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.83,0.8,,D11;D20,QNimbus,3,analysis
6116,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.84,0.76,,D11,QNimbus,3,optimization
6117,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.77,0.76,,D20;D10,QNimbus,3,design
