id,category,description,domain,patentability_score,commercial_potential,keystone_nodes,synergy_connections,execution_layers,phase_deployment,output_type
2901,Synthetic Organisms,Synthetic biology design for waste remediation using synthetic life & biofabrication approaches,D14,0.94,0.71,,D9,QuASIM,3,design
2902,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.91,0.74,,D19,QuASIM,3,prediction
2903,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.92,0.79,,D19;D4,QuASIM,3,simulation
2904,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.73,0.78,,D4,QuASIM,3,model
2905,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.73,0.8,,D9;D4,QuASIM,3,analysis
2906,Synthetic Organisms,Synthetic biology design for biofuel production using synthetic life & biofabrication approaches,D14,0.7,0.79,,D4;D19,QuASIM,3,optimization
2907,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.83,0.76,,D4,QuASIM,3,design
2908,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.79,0.84,,D9,QuASIM,3,prediction
2909,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.86,0.85,,D4,QuASIM,3,simulation
2910,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.8,0.8,,D1,QuASIM,3,model
2911,Synthetic Organisms,Synthetic biology design for biosensing using synthetic life & biofabrication approaches,D14,0.82,0.94,,D19;D9,QuASIM,3,analysis
2912,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.85,0.77,,D19;D4,QuASIM,3,optimization
2913,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.73,0.82,,D19,QuASIM,3,design
2914,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.95,0.86,,D9;D1,QuASIM,3,prediction
2915,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.94,0.68,,D9;D4,QuASIM,3,simulation
2916,Synthetic Organisms,Synthetic biology design for waste remediation using synthetic life & biofabrication approaches,D14,0.77,0.83,,D19;D9,QuASIM,3,model
2917,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.91,0.85,,D19,QuASIM,3,analysis
2918,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.87,0.72,,D19,QuASIM,3,optimization
2919,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.83,0.82,,D1;D9,QuASIM,3,design
2920,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.72,0.91,,D19,QuASIM,3,prediction
2921,Synthetic Organisms,Synthetic biology design for biofuel production using synthetic life & biofabrication approaches,D14,0.75,0.93,,D9;D19,QuASIM,3,simulation
2922,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.89,0.74,,D4;D1,QuASIM,3,model
2923,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.9,0.83,,D9,QuASIM,3,analysis
2924,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.73,0.9,,D19,QuASIM,3,optimization
2925,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.81,0.74,,D4,QuASIM,3,design
2926,Synthetic Organisms,Synthetic biology design for biosensing using synthetic life & biofabrication approaches,D14,0.77,0.75,,D1,QuASIM,4,prediction
2927,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.91,0.85,Synthetic biology;Metabolic engineering,D19;D1,QuASIM,4,simulation
2928,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.9,0.86,,D9,QuASIM,4,model
2929,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.93,0.72,,D19;D4,QuASIM,4,analysis
2930,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.95,0.71,,D1,QuASIM,4,optimization
2931,Synthetic Organisms,Synthetic biology design for waste remediation using synthetic life & biofabrication approaches,D14,0.71,0.88,,D1,QuASIM,4,design
2932,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.92,0.79,,D1,QuASIM,4,prediction
2933,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.86,0.76,,D19;D9,QuASIM,4,simulation
2934,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.77,0.92,,D4,QuASIM,4,model
2935,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.82,0.72,,D19;D1,QuASIM,4,analysis
2936,Synthetic Organisms,Synthetic biology design for biofuel production using synthetic life & biofabrication approaches,D14,0.84,0.93,,D19,QuASIM,4,optimization
2937,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.73,0.74,,D19;D4,QuASIM,4,design
2938,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.73,0.82,,D19,QuASIM,4,prediction
2939,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.77,0.69,,D1,QuASIM,4,simulation
2940,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.8,0.89,,D4,QuASIM,4,model
2941,Synthetic Organisms,Synthetic biology design for biosensing using synthetic life & biofabrication approaches,D14,0.75,0.91,,D1,QuASIM,4,analysis
2942,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.94,0.91,,D9;D19,QuASIM,4,optimization
2943,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.8,0.72,,D4;D9,QuASIM,4,design
2944,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.84,0.82,,D19;D9,QuASIM,4,prediction
2945,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.82,0.69,,D4,QuASIM,4,simulation
2946,Synthetic Organisms,Synthetic biology design for waste remediation using synthetic life & biofabrication approaches,D14,0.81,0.75,,D1,QuASIM,4,model
2947,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.89,0.86,,D4,QuASIM,4,analysis
2948,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.87,0.92,,D4;D9,QuASIM,4,optimization
2949,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.79,0.9,,D4;D19,QuASIM,4,design
2950,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.75,0.73,,D19,QuASIM,4,prediction
2951,Synthetic Organisms,Synthetic biology design for biofuel production using synthetic life & biofabrication approaches,D14,0.81,0.8,,D19;D4,QuASIM,4,simulation
2952,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.71,0.93,,D1,QuASIM,4,model
2953,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.71,0.8,,D1;D4,QuASIM,4,analysis
2954,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.72,0.76,,D4,QuASIM,4,optimization
2955,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.78,0.77,,D1,QuASIM,4,design
2956,Synthetic Organisms,Synthetic biology design for biosensing using synthetic life & biofabrication approaches,D14,0.71,0.86,,D1,QuASIM,4,prediction
2957,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.95,0.74,,D9,QuASIM,4,simulation
2958,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.82,0.93,,D1;D9,QuASIM,4,model
2959,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.73,0.79,,D4,QuASIM,4,analysis
2960,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.71,0.8,,D1;D9,QuASIM,4,optimization
2961,Synthetic Organisms,Synthetic biology design for waste remediation using synthetic life & biofabrication approaches,D14,0.84,0.78,,D9,QuASIM,4,design
2962,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.86,0.93,,D4;D9,QuASIM,4,prediction
2963,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.76,0.84,,D9;D19,QuASIM,4,simulation
2964,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.84,0.82,,D1,QuASIM,4,model
2965,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.72,0.7,,D9;D19,QuASIM,4,analysis
2966,Synthetic Organisms,Synthetic biology design for biofuel production using synthetic life & biofabrication approaches,D14,0.74,0.87,,D1;D19,QuASIM,4,optimization
2967,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.84,0.9,,D4;D9,QuASIM,4,design
2968,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.93,0.75,,D1,QuASIM,4,prediction
2969,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.93,0.77,,D9,QuASIM,4,simulation
2970,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.74,0.93,,D1;D19,QuASIM,4,model
2971,Synthetic Organisms,Synthetic biology design for biosensing using synthetic life & biofabrication approaches,D14,0.91,0.93,,D19,QuASIM,4,analysis
2972,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.74,0.74,,D19;D4,QuASIM,4,optimization
2973,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.88,0.7,,D9,QuASIM,4,design
2974,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.75,0.78,,D19;D1,QuASIM,4,prediction
2975,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.88,0.78,,D19;D1,QuASIM,4,simulation
2976,Synthetic Organisms,Synthetic biology design for waste remediation using synthetic life & biofabrication approaches,D14,0.8,0.93,,D19,QuASIM,4,model
2977,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.88,0.87,,D19;D9,QuASIM,4,analysis
2978,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.94,0.87,,D1,QuASIM,4,optimization
2979,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.75,0.71,,D9,QuASIM,4,design
2980,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.8,0.7,,D9;D1,QuASIM,4,prediction
2981,Synthetic Organisms,Synthetic biology design for biofuel production using synthetic life & biofabrication approaches,D14,0.83,0.86,,D9;D4,QuASIM,4,simulation
2982,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.89,0.86,,D1;D9,QuASIM,4,model
2983,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.73,0.9,,D4,QuASIM,4,analysis
2984,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.77,0.88,,D1,QuASIM,4,optimization
2985,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.79,0.81,,D9;D1,QuASIM,4,design
2986,Synthetic Organisms,Synthetic biology design for biosensing using synthetic life & biofabrication approaches,D14,0.94,0.76,,D9,QuASIM,4,prediction
2987,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.81,0.83,,D9,QuASIM,4,simulation
2988,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.81,0.79,,D1;D9,QuASIM,4,model
2989,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.86,0.77,,D19,QuASIM,4,analysis
2990,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.87,0.92,,D4;D9,QuASIM,4,optimization
2991,Synthetic Organisms,Synthetic biology design for waste remediation using synthetic life & biofabrication approaches,D14,0.83,0.85,,D4;D9,QuASIM,4,design
2992,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.81,0.88,,D19;D4,QuASIM,4,prediction
2993,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.83,0.74,,D4;D9,QuASIM,4,simulation
2994,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.93,0.88,,D4,QuASIM,4,model
2995,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.85,0.79,,D4,QuASIM,4,analysis
2996,Synthetic Organisms,Synthetic biology design for biofuel production using synthetic life & biofabrication approaches,D14,0.73,0.87,,D9,QuASIM,4,optimization
2997,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.75,0.94,,D1;D4,QuASIM,4,design
2998,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.79,0.74,,D1,QuASIM,4,prediction
2999,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.91,0.87,,D9;D4,QuASIM,4,simulation
3000,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.79,0.86,,D19;D1,QuASIM,4,model
