id,category,description,domain,patentability_score,commercial_potential,keystone_nodes,synergy_connections,execution_layers,phase_deployment,output_type
6937,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.71,0.69,,D5,QStack,2,design
6938,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.85,0.84,,D10;D5,QStack,2,prediction
6939,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.77,0.7,,D20,QStack,2,simulation
6940,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.71,0.73,,D20;D9,QStack,2,model
6941,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.8,0.81,,D9;D5,QStack,2,analysis
6942,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.88,0.69,,D9,QStack,2,optimization
6943,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.85,0.89,,D5,QStack,2,design
6944,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.92,0.69,,D5;D20,QStack,2,prediction
6945,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.87,0.82,,D9,QStack,2,simulation
6946,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.77,0.84,,D9,QStack,2,model
6947,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.76,0.76,,D9,QStack,2,analysis
6948,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.85,0.75,,D10;D5,QStack,2,optimization
6949,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.86,0.83,,D5,QStack,2,design
6950,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.85,0.9,,D10,QStack,2,prediction
6951,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.95,0.75,,D5,QStack,2,simulation
6952,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.86,0.91,,D9,QStack,2,model
6953,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.82,0.83,,D5;D20,QStack,2,analysis
6954,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.73,0.81,,D10,QStack,2,optimization
6955,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.82,0.7,,D9,QStack,2,design
6956,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.79,0.74,,D20;D5,QStack,2,prediction
6957,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.88,0.71,,D5;D20,QStack,2,simulation
6958,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.9,0.76,,D20,QStack,2,model
6959,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.72,0.81,,D10;D5,QStack,2,analysis
6960,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.92,0.91,,D20;D5,QStack,2,optimization
6961,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.86,0.77,,D20;D10,QStack,2,design
6962,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.88,0.85,,D20,QStack,2,prediction
6963,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.74,0.71,,D10;D20,QStack,2,simulation
6964,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.79,0.9,,D5,QStack,2,model
6965,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.92,0.76,,D5,QStack,2,analysis
6966,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.85,0.94,,D5;D10,QStack,2,optimization
6967,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.85,0.81,,D10,QStack,2,design
6968,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.89,0.78,,D9;D5,QStack,2,prediction
6969,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.88,0.73,,D5,QStack,2,simulation
6970,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.7,0.92,,D10,QStack,2,model
6971,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.87,0.69,,D9,QStack,2,analysis
6972,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.92,0.77,,D5,QStack,2,optimization
6973,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.95,0.77,,D10,QStack,2,design
6974,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.77,0.72,,D9;D5,QStack,2,prediction
6975,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.74,0.9,,D5;D20,QStack,2,simulation
6976,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.92,0.76,,D5;D20,QStack,2,model
6977,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.95,0.77,,D10,QStack,2,analysis
6978,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.81,0.7,,D9;D10,QStack,2,optimization
6979,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.82,0.93,,D9,QStack,2,design
6980,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.88,0.91,,D9,QStack,2,prediction
6981,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.85,0.92,,D9,QStack,2,simulation
6982,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.81,0.91,,D5;D20,QStack,2,model
6983,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.71,0.86,,D9,QStack,2,analysis
6984,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.94,0.83,,D10;D20,QStack,2,optimization
6985,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.79,0.85,,D10,QStack,2,design
6986,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.86,0.93,,D20,QStack,2,prediction
6987,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.88,0.92,,D20,QStack,2,simulation
6988,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.93,0.94,,D20;D10,QStack,2,model
6989,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.72,0.93,,D10;D5,QStack,2,analysis
6990,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.78,0.82,,D10,QStack,2,optimization
6991,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.9,0.85,,D5;D10,QStack,2,design
6992,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.71,0.84,,D10,QStack,2,prediction
6993,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.9,0.87,,D5,QStack,2,simulation
6994,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.73,0.71,,D9,QStack,2,model
6995,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.79,0.93,,D10,QStack,2,analysis
6996,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.85,0.69,,D9,QStack,2,optimization
6997,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.82,0.83,,D10;D20,QStack,2,design
6998,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.8,0.9,,D5;D9,QStack,2,prediction
6999,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.72,0.77,,D9;D5,QStack,2,simulation
7000,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.85,0.69,,D10,QStack,2,model
7001,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.87,0.93,,D9,QStack,2,analysis
7002,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.91,0.76,,D10,QStack,2,optimization
7003,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.87,0.8,,D10;D20,QStack,2,design
7004,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.86,0.82,,D20,QStack,2,prediction
7005,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.77,0.92,,D9;D10,QStack,2,simulation
7006,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.87,0.9,,D5,QStack,2,model
7007,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.72,0.89,,D20;D10,QStack,2,analysis
7008,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.95,0.88,,D9,QStack,2,optimization
7009,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.81,0.75,,D20;D9,QStack,2,design
7010,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.77,0.8,,D20,QStack,2,prediction
7011,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.84,0.82,,D10;D5,QStack,2,simulation
7012,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.93,0.88,,D9,QStack,2,model
7013,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.77,0.83,,D10,QStack,2,analysis
7014,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.78,0.75,,D9,QStack,2,optimization
7015,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.72,0.84,,D9;D5,QStack,2,design
7016,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.8,0.88,,D9,QStack,2,prediction
7017,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.72,0.91,,D20,QStack,2,simulation
7018,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.79,0.92,,D10,QStack,2,model
7019,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.85,0.7,,D5,QStack,2,analysis
7020,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.93,0.9,,D5,QStack,2,optimization
7021,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.7,0.89,,D9,QStack,2,design
7022,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.78,0.69,,D10;D9,QStack,2,prediction
7023,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.93,0.91,,D20,QStack,2,simulation
7024,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.82,0.91,,D10;D20,QStack,2,model
7025,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.95,0.75,,D20,QStack,2,analysis
7026,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.86,0.89,,D20;D5,QStack,2,optimization
7027,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.92,0.92,,D20,QStack,2,design
7028,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.91,0.79,,D20,QStack,2,prediction
7029,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.83,0.86,,D20,QStack,2,simulation
7030,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.91,0.81,,D20,QStack,2,model
7031,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.85,0.89,,D20,QStack,2,analysis
7032,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.83,0.7,,D20,QStack,2,optimization
7033,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.77,0.86,,D5;D10,QStack,2,design
7034,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.86,0.84,,D10;D9,QStack,2,prediction
7035,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.78,0.83,,D20;D9,QStack,2,simulation
7036,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.92,0.73,,D9,QStack,2,model
7037,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.94,0.9,,D9;D5,QStack,2,analysis
7038,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.83,0.88,,D5,QStack,2,optimization
7039,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.72,0.77,,D10,QStack,2,design
7040,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.89,0.93,,D9;D5,QStack,2,prediction
7041,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.76,0.93,,D9,QStack,2,simulation
7042,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.83,0.72,,D20,QStack,2,model
7043,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.91,0.75,,D9,QStack,2,analysis
7044,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.74,0.73,,D9,QStack,2,optimization
7045,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.84,0.73,,D20,QStack,2,design
7046,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.92,0.78,,D10;D5,QStack,2,prediction
7047,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.75,0.84,,D20;D9,QStack,2,simulation
7048,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.79,0.86,,D5;D9,QStack,2,model
7049,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.79,0.79,,D20;D10,QStack,2,analysis
7050,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.84,0.91,,D10;D5,QStack,2,optimization
7051,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.91,0.8,,D9;D20,QStack,2,design
7052,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.83,0.73,,D9,QStack,2,prediction
7053,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.87,0.86,,D5,QStack,2,simulation
7054,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.83,0.76,,D10,QStack,2,model
7055,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.82,0.71,,D20,QStack,2,analysis
7056,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.93,0.89,,D9,QStack,2,optimization
7057,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.74,0.81,,D10,QStack,2,design
7058,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.77,0.76,,D20;D10,QStack,2,prediction
7059,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.9,0.91,,D20,QStack,2,simulation
7060,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.74,0.9,,D10;D20,QStack,2,model
7061,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.91,0.77,,D20,QStack,2,analysis
7062,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.92,0.93,,D5;D9,QStack,2,optimization
7063,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.74,0.85,,D9,QStack,2,design
7064,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.72,0.86,,D10,QStack,2,prediction
7065,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.81,0.73,,D20,QStack,2,simulation
7066,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.87,0.88,,D9;D10,QStack,2,model
7067,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.8,0.91,,D10;D20,QStack,2,analysis
7068,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.91,0.94,,D10,QStack,2,optimization
7069,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.93,0.91,Crop optimization;Precision farming,D10,QStack,2,design
7070,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.91,0.92,,D9;D10,QStack,2,prediction
7071,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.75,0.69,,D9,QStack,2,simulation
7072,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.77,0.94,,D10,QStack,2,model
7073,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.71,0.86,,D9,QStack,2,analysis
7074,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.91,0.74,,D20,QStack,2,optimization
7075,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.9,0.77,,D9,QStack,2,design
7076,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.74,0.89,,D10;D20,QStack,2,prediction
7077,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.77,0.77,,D20;D10,QStack,2,simulation
7078,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.82,0.73,,D5,QStack,2,model
7079,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.81,0.79,,D9,QStack,2,analysis
7080,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.81,0.9,,D20,QStack,2,optimization
7081,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.92,0.87,,D5,QStack,2,design
7082,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.78,0.91,,D10,QStack,2,prediction
7083,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.91,0.88,,D20,QStack,2,simulation
7084,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.83,0.82,,D9,QStack,2,model
7085,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.94,0.89,,D5;D20,QStack,2,analysis
7086,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.79,0.85,,D5,QStack,2,optimization
7087,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.76,0.76,,D5,QStack,2,design
7088,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.78,0.75,,D5,QStack,2,prediction
7089,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.95,0.77,,D10;D9,QStack,2,simulation
7090,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.76,0.72,,D9,QStack,2,model
7091,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.75,0.88,,D9;D5,QStack,2,analysis
7092,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.87,0.74,,D10,QStack,2,optimization
7093,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.7,0.74,,D9;D10,QStack,2,design
7094,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.83,0.73,,D5,QStack,2,prediction
7095,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.89,0.9,,D5;D10,QStack,2,simulation
7096,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.85,0.75,,D9,QStack,2,model
7097,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.86,0.91,,D9;D10,QStack,2,analysis
7098,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.72,0.88,,D9,QStack,2,optimization
7099,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.92,0.82,,D10;D5,QStack,2,design
7100,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.93,0.83,,D10;D9,QStack,2,prediction
7101,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.94,0.83,,D20,QStack,3,simulation
7102,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.87,0.92,,D20,QStack,3,model
7103,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.94,0.85,,D5,QStack,3,analysis
7104,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.75,0.91,,D9,QStack,3,optimization
7105,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.89,0.84,,D10,QStack,3,design
7106,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.77,0.68,,D9,QStack,3,prediction
7107,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.74,0.69,,D5;D10,QStack,3,simulation
7108,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.88,0.73,,D20;D9,QStack,3,model
7109,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.94,0.87,,D10,QStack,3,analysis
7110,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.89,0.71,,D5;D9,QStack,3,optimization
7111,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.85,0.85,,D5;D9,QStack,3,design
7112,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.75,0.92,,D9;D10,QStack,3,prediction
7113,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.89,0.9,,D5,QStack,3,simulation
7114,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.8,0.86,,D5;D20,QStack,3,model
7115,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.88,0.83,,D10;D5,QStack,3,analysis
7116,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.76,0.79,,D5;D9,QStack,3,optimization
7117,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.76,0.73,,D10,QStack,3,design
7118,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.88,0.71,,D5;D20,QStack,3,prediction
7119,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.77,0.73,,D20;D5,QStack,3,simulation
7120,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.78,0.79,,D9;D20,QStack,3,model
7121,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.83,0.9,,D9;D10,QStack,3,analysis
7122,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.94,0.93,,D20,QStack,3,optimization
7123,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.94,0.71,,D5,QStack,3,design
7124,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.73,0.69,,D10,QStack,3,prediction
7125,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.89,0.78,,D20,QStack,3,simulation
7126,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.77,0.8,,D20;D9,QStack,3,model
7127,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.88,0.68,,D9;D10,QStack,3,analysis
7128,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.85,0.93,,D9,QStack,3,optimization
7129,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.95,0.84,,D10,QStack,3,design
7130,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.8,0.94,,D20;D5,QStack,3,prediction
7131,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.8,0.83,,D9;D20,QStack,3,simulation
7132,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.78,0.8,,D20,QStack,3,model
7133,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.8,0.89,,D20,QStack,3,analysis
7134,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.93,0.85,,D20,QStack,3,optimization
7135,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.81,0.87,,D10;D9,QStack,3,design
7136,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.92,0.81,,D20;D10,QStack,3,prediction
7137,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.74,0.76,,D10;D5,QStack,3,simulation
7138,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.88,0.7,,D10;D20,QStack,3,model
7139,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.9,0.83,,D20;D5,QStack,3,analysis
7140,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.81,0.9,,D5,QStack,3,optimization
7141,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.8,0.89,,D10,QStack,3,design
7142,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.94,0.79,,D9,QStack,3,prediction
7143,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.71,0.84,,D20,QStack,3,simulation
7144,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.85,0.76,,D20;D5,QStack,3,model
7145,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.95,0.83,,D5,QStack,3,analysis
7146,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.83,0.85,,D10,QStack,3,optimization
7147,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.81,0.88,,D5;D10,QStack,3,design
7148,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.7,0.81,,D5;D20,QStack,3,prediction
7149,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.74,0.81,,D9,QStack,3,simulation
7150,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.83,0.72,,D10;D5,QStack,3,model
7151,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.73,0.7,,D20,QStack,3,analysis
7152,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.7,0.89,,D5,QStack,3,optimization
7153,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.93,0.87,,D10;D5,QStack,3,design
7154,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.9,0.83,,D20;D5,QStack,3,prediction
7155,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.81,0.93,,D5,QStack,3,simulation
